time,seconds_elapsed,bpm
1766398063417000000,-2.134,101
1766398064417000000,-1.134,100
1766398066295000000,0.744,101
1766398067295000000,1.744,103
1766398068295000000,2.744,103
1766398069295000000,3.744,103
1766398070296000000,4.745,103
1766398071296000000,5.745,103
1766398072296000000,6.745,102
1766398073297000000,7.746,101
1766398074297000000,8.746,101
1766398075297000000,9.746,102
1766398076297000000,10.746,101
1766398077297000000,11.746,101
1766398078295000000,12.744,100
1766398079295000000,13.744,100
1766398080295000000,14.744,99
1766398081295000000,15.744,101
1766398082295000000,16.744,103
1766398083295000000,17.744,103
1766398084294000000,18.743000244140624,105
1766398085294000000,19.743000244140624,105
1766398086294000000,20.743000244140624,103
1766398087294000000,21.743000244140624,102
1766398088294000000,22.743000244140624,100
1766398089295000000,23.744,101
1766398090295000000,24.744,99
1766398091295000000,25.744,99
1766398092295000000,26.744,99
1766398093296000000,27.745,98
1766398094296000000,28.745,98
1766398095297000000,29.746,97
1766398096297000000,30.746,99
1766398097297000000,31.746,100
1766398098297000000,32.746,100
1766398099297000000,33.746,101
1766398100297000000,34.746,101
1766398101298000000,35.74699975585938,102
1766398102298000000,36.74699975585938,103
1766398103298000000,37.74699975585938,103
1766398104298000000,38.74699975585938,104
1766398105298000000,39.74699975585938,105
1766398106299000000,40.748,105
1766398107299000000,41.748,106
1766398108300000000,42.749,105
1766398109300000000,43.749,104
1766398110300000000,44.749,104
1766398111301000000,45.75,104
1766398112301000000,46.75,102
1766398113302000000,47.75100024414063,102
1766398114303000000,48.752,102
1766398115304000000,49.753,100
1766398116304000000,50.753,98
1766398117304000000,51.753,97
1766398118305000000,52.754,98
1766398119305000000,53.754,97
1766398120306000000,54.75499975585937,96
1766398121306000000,55.75499975585937,96
1766398122307000000,56.756,94
1766398123307000000,57.756,92
1766398124308000000,58.757,92
1766398125309000000,59.758,92
1766398126310000000,60.75900024414062,92
1766398127311000000,61.76,92
1766398128312000000,62.761,90
1766398129312000000,63.761,89
1766398130314000000,64.76299975585937,88
1766398131315000000,65.764,89
1766398132315000000,66.764,90
1766398133316000000,67.765,90
1766398134317000000,68.766,91
1766398135317000000,69.766,92
1766398136318000000,70.76700024414062,91
1766398137318000000,71.76700024414062,91
1766398138319000000,72.768,91
1766398139319000000,73.768,91
1766398140319000000,74.768,91
1766398141319000000,75.768,92
1766398142320000000,76.769,92
1766398143321000000,77.77,93
1766398144321000000,78.77,93
1766398145322000000,79.77099975585938,93
1766398146323000000,80.772,94
1766398147324000000,81.773,93
1766398148325000000,82.774,93
1766398149325000000,83.774,92
1766398150326000000,84.77500024414063,91
1766398151326000000,85.77500024414063,90
1766398152327000000,86.776,89
1766398153328000000,87.777,88
1766398154328000000,88.777,86
1766398155328000000,89.777,85
1766398156329000000,90.778,84
1766398157329000000,91.778,82
1766398158330000000,92.77899975585937,0
1766398159331000000,93.78,80
1766398160331000000,94.78,81
1766398161332000000,95.781,82
1766398162333000000,96.782,83
1766398163333000000,97.782,85
1766398164334000000,98.78300024414062,85
1766398165336000000,99.785,87
1766398166337000000,100.786,88
1766398167337000000,101.786,88
1766398168338000000,102.78699975585937,88
1766398169338000000,103.78699975585937,87
1766398170339000000,104.788,85
1766398171340000000,105.789,85
1766398172341000000,106.79,86
1766398173342000000,107.79100024414062,84
1766398174343000000,108.792,83
1766398175344000000,109.793,84
1766398176345000000,110.794,84
1766398177345000000,111.794,86
1766398178346000000,112.79499975585938,0
1766398179347000000,113.796,87
1766398180348000000,114.797,85
1766398181349000000,115.798,84
1766398182349000000,116.798,85
1766398183351000000,117.8,85
1766398184352000000,118.801,85
1766398185353000000,119.802,86
1766398186354000000,120.80299975585937,86
1766398187355000000,121.804,86
1766398188356000000,122.805,86
1766398189357000000,123.806,85
1766398190359000000,124.808,84
1766398191360000000,125.809,86
1766398192361000000,126.81,86
1766398193362000000,127.81099975585937,86
1766398194363000000,128.812,85
1766398195364000000,129.813,86
1766398196365000000,130.814,85
1766398197365000000,131.814,87
1766398198366000000,132.81500024414063,91
1766398199367000000,133.816,90
1766398200368000000,134.817,89
1766398201368000000,135.817,90
1766398202369000000,136.818,91
1766398203369000000,137.818,90
1766398204369000000,138.818,88
1766398205369000000,139.818,89
1766398206370000000,140.81899975585938,90
1766398207370000000,141.81899975585938,90
1766398208371000000,142.82,91
1766398209372000000,143.821,91
1766398210372000000,144.821,92
1766398211373000000,145.822,94
1766398212374000000,146.82300024414062,94
1766398213375000000,147.824,94
1766398214375000000,148.824,94
1766398215377000000,149.826,93
1766398216377000000,150.826,92
1766398217378000000,151.82699975585936,92
1766398218379000000,152.828,95
1766398219380000000,153.829,96
1766398220381000000,154.83,100
1766398221382000000,155.83100024414063,102
1766398222384000000,156.833,104
1766398223385000000,157.834,104
1766398224387000000,158.836,103
1766398225387000000,159.836,104
1766398226389000000,160.838,105
1766398227389000000,161.838,106
1766398228391000000,162.84,107
1766398229391000000,163.84,108
1766398230392000000,164.841,107
1766398231393000000,165.842,106
1766398232393000000,166.842,106
1766398233394000000,167.84299975585938,106
1766398234394000000,168.84299975585938,106
1766398235395000000,169.844,106
1766398236396000000,170.845,105
1766398237982000000,172.43100024414062,104
1766398238983000000,173.432,104
