time,seconds_elapsed,z,y,x
1766399502206360000,-49.29663989257813,-23.399999618530273,3.4800000190734863,25.3799991607666
1766399502236389400,-49.26661059570313,-22.920000076293945,3.8999998569488525,25.739999771118164
1766399502256439300,-49.246560791015625,-23.34000015258789,4.199999809265137,25.619998931884766
1766399502266449200,-49.23655078125,-23.100000381469727,4.079999923706055,25.5
1766399502276428300,-49.22657177734375,-22.920000076293945,4.019999980926514,25.5
1766399502286468600,-49.216531494140625,-22.260000228881836,3.8399999141693115,26.03999900817871
1766399502296478500,-49.206521484375,-21.719999313354492,3.240000009536743,26.579999923706055
1766399502306488300,-49.19651171875,-22.020000457763672,3.299999952316284,26.51999855041504
1766399502316498000,-49.186502197265625,-22.31999969482422,3.419999837875366,26.81999969482422
1766399502346588400,-49.15641162109375,-22.920000076293945,3.5399999618530273,26.34000015258789
1766399502356598000,-49.146402099609375,-22.020000457763672,3.359999895095825,26.34000015258789
1766399502366638300,-49.13636157226563,-21.420000076293945,3.359999895095825,26.34000015258789
1766399502376678700,-49.1263212890625,-20.81999969482422,3.240000009536743,26.639999389648438
1766399502406708000,-49.0962919921875,-21.899999618530273,3.7799999713897705,25.739999771118164
1766399502416748300,-49.08625170898438,-22.19999885559082,3.8399999141693115,26.219999313354492
1766399502456787200,-49.046212890625,-22.920000076293945,3.059999942779541,24.420000076293945
1766399502466797000,-49.03620288085938,-22.19999885559082,2.6399998664855957,24.600000381469727
1766399502476807000,-49.02619311523438,-21.600000381469727,2.3399999141693115,25.01999855041504
1766399502486877700,-49.01612231445313,-21.119998931884766,2.3999998569488525,24.899999618530273
1766399502506866700,-48.99613330078125,-20.03999900817871,3.9599997997283936,25.260000228881836
1766399502516876300,-48.986123779296875,-21.239999771118164,4.199999809265137,25.31999969482422
1766399502526886100,-48.97611376953125,-21.899999618530273,4.019999980926514,25.31999969482422
1766399502556946000,-48.94605419921875,-21.84000015258789,3.8999998569488525,24.53999900817871
1766399502566955800,-48.93604418945313,-21.959999084472656,3.7200000286102295,24.119998931884766
1766399502576935000,-48.926065185546875,-21.479999542236328,3.6599998474121094,24.65999984741211
1766399502587005700,-48.915994384765625,-21,3.5999999046325684,24.779998779296875
1766399502597015600,-48.905984375,-22.260000228881836,3.7200000286102295,25.079999923706055
1766399502607025400,-48.895974609375,-22.079999923706055,4.019999980926514,24.719999313354492
1766399502617096200,-48.88590380859375,-22.920000076293945,4.259999752044678,24.35999870300293
1766399502627105800,-48.875894287109375,-23.51999855041504,4.079999923706055,23.69999885559082
1766399502657165600,-48.84583447265625,-23.81999969482422,4.559999942779541,24.65999984741211
1766399502667175400,-48.83582446289063,-23.8799991607666,4.619999885559082,24.239999771118164
1766399502677185300,-48.82581469726563,-23.8799991607666,4.559999942779541,23.8799991607666
1766399502687195000,-48.81580517578125,-24.059999465942383,4.079999923706055,22.920000076293945
1766399502697235200,-48.805764892578125,-24,4.199999809265137,22.19999885559082
1766399502707275500,-48.79572436523438,-24.299999237060547,4.380000114440918,21.779998779296875
1766399502717255000,-48.7857451171875,-25.139999389648438,4.199999809265137,21.35999870300293
1766399502727264500,-48.775735595703125,-24.84000015258789,4.440000057220459,21.420000076293945
1766399502737274400,-48.7657255859375,-25.920000076293945,4.440000057220459,21.53999900817871
1766399502767334100,-48.73566577148438,-25.979999542236328,6.239999771118164,20.34000015258789
1766399502777374500,-48.72562548828125,-25.920000076293945,7.079999923706055,19.020000457763672
1766399502787384300,-48.71561572265625,-26.099998474121094,6.960000038146973,18.479999542236328
1766399502797394000,-48.705606201171875,-25.079999923706055,7.37999963760376,17.8799991607666
1766399502807434200,-48.69556567382813,-24.899999618530273,7.5,18.239999771118164
1766399502817444000,-48.68555590820313,-24.35999870300293,7.679999828338623,19.020000457763672
1766399502827453700,-48.67554638671875,-24,8.15999984741211,18.479999542236328
1766399502837433000,-48.66556689453125,-24.239999771118164,8.880000114440918,18.65999984741211
1766399502857483000,-48.64551708984375,-25.139999389648438,10.800000190734863,17.459999084472656
1766399502877502700,-48.62549731445313,-25.979999542236328,11.75999927520752,17.81999969482422
1766399502887512300,-48.61548779296875,-25.619998931884766,12.479999542236328,18.600000381469727
