time,seconds_elapsed,bpm
1766853315608000000,2.036,119
1766853316599000000,3.027,110
1766853317598000000,4.026000244140625,108
1766853318598000000,5.026000244140625,107
1766853319597000000,6.025,107
1766853320596000000,7.024,107
1766853321596000000,8.024,107
1766853322596000000,9.024,106
1766853323596000000,10.024,106
1766853324597000000,11.025,107
1766853325597000000,12.025,107
1766853326596000000,13.024,106
1766853327596000000,14.024,105
1766853328596000000,15.024,104
1766853329596000000,16.024,103
1766853330596000000,17.024,102
1766853331595000000,18.023,102
1766853332595000000,19.023,102
1766853333595000000,20.023,102
1766853334596000000,21.024,101
1766853335596000000,22.024,102
1766853336596000000,23.024,102
1766853337596000000,24.024,104
1766853338596000000,25.024,104
1766853339596000000,26.024,105
1766853340596000000,27.024,104
1766853341595000000,28.023,104
1766853342594000000,29.021999755859376,102
1766853343594000000,30.021999755859376,102
1766853344595000000,31.023,102
1766853345595000000,32.023,103
1766853346596000000,33.024,104
1766853347596000000,34.024,104
1766853348597000000,35.025,106
1766853349597000000,36.025,108
1766853350597000000,37.025,110
1766853351597000000,38.025,111
1766853352598000000,39.026000244140626,113
1766853353598000000,40.026000244140626,115
1766853354599000000,41.027,113
1766853355599000000,42.027,113
1766853356599000000,43.027,114
1766853357599000000,44.027,115
1766853358599000000,45.027,115
1766853359599000000,46.027,118
1766853360599000000,47.027,119
1766853361599000000,48.027,119
1766853362599000000,49.027,118
1766853363599000000,50.027,116
1766853364599000000,51.027,114
1766853365600000000,52.028,113
1766853366601000000,53.029,114
1766853367601000000,54.029,116
1766853368601000000,55.029,113
1766853369602000000,56.02999975585937,115
1766853370602000000,57.02999975585937,116
1766853371603000000,58.031,117
1766853372603000000,59.031,117
1766853373604000000,60.032,118
1766853374604000000,61.032,119
1766853375605000000,62.033,117
1766853376606000000,63.03400024414063,116
1766853377606000000,64.03400024414063,119
1766853378606000000,65.03400024414063,118
1766853379606000000,66.03400024414063,116
1766853380607000000,67.035,117
1766853381607000000,68.035,115
1766853382608000000,69.036,117
1766853383608000000,70.036,117
1766853384608000000,71.036,118
1766853385608000000,72.036,117
1766853386608000000,73.036,116
1766853387609000000,74.037,115
1766853388609000000,75.037,116
1766853389610000000,76.03799975585937,116
1766853390611000000,77.039,115
1766853391611000000,78.039,116
1766853392611000000,79.039,117
1766853393611000000,80.039,116
1766853394611000000,81.039,115
1766853395611000000,82.039,115
1766853396612000000,83.04,116
1766853397612000000,84.04,117
1766853398612000000,85.04,118
1766853399612000000,86.04,117
1766853400613000000,87.041,117
1766853401614000000,88.04200024414062,117
1766853402615000000,89.043,116
1766853403615000000,90.043,115
1766853404616000000,91.044,115
1766853405616000000,92.044,112
1766853406617000000,93.045,114
1766853407617000000,94.045,115
1766853408617000000,95.045,114
1766853409617000000,96.045,113
1766853410617000000,97.045,111
1766853411617000000,98.045,109
1766853412617000000,99.045,108
1766853413617000000,100.045,109
1766853414618000000,101.04599975585937,110
1766853415619000000,102.047,110
1766853416619000000,103.047,111
1766853417620000000,104.048,112
1766853418621000000,105.049,112
1766853419621000000,106.049,111
1766853420622000000,107.05000024414062,110
1766853421623000000,108.051,108
1766853422624000000,109.052,107
1766853423624000000,110.052,106
1766853424625000000,111.053,105
1766853425625000000,112.053,106
1766853426626000000,113.05399975585938,107
1766853427626000000,114.05399975585938,105
1766853428627000000,115.055,103
1766853429627000000,116.055,103
1766853430628000000,117.056,103
1766853431628000000,118.056,103
1766853432628000000,119.056,104
1766853433628000000,120.056,106
1766853434629000000,121.057,107
1766853435629000000,122.057,108
1766853436630000000,123.05800024414063,108
1766853437631000000,124.059,107
1766853438631000000,125.059,108
1766853439632000000,126.06,108
1766853440633000000,127.061,109
1766853441634000000,128.06199975585938,111
1766853442634000000,129.06199975585938,113
1766853443635000000,130.063,115
1766853444636000000,131.064,117
1766853445637000000,132.065,120
1766853446637000000,133.065,121
1766853447637000000,134.065,123
1766853448638000000,135.06600024414064,127
1766853449639000000,136.067,128
1766853450639000000,137.067,130
1766853451639000000,138.067,130
1766853452639000000,139.067,130
1766853453639000000,140.067,129
1766853454639000000,141.067,129
1766853455639000000,142.067,129
1766853456639000000,143.067,129
1766853457639000000,144.067,129
1766853458639000000,145.067,130
1766853459639000000,146.067,131
1766853460639000000,147.067,129
1766853461640000000,148.068,127
1766853462641000000,149.069,124
1766853463642000000,150.06999975585939,123
1766853464643000000,151.071,123
1766853465643000000,152.071,123
1766853466644000000,153.072,125
1766853467644000000,154.072,126
1766853468645000000,155.073,126
1766853469646000000,156.07400024414062,0
1766853470646000000,157.07400024414062,126
1766853471646000000,158.07400024414062,0
1766853472647000000,159.075,126
1766853473647000000,160.075,126
1766853474648000000,161.076,126
1766853475648000000,162.076,125
1766853476648000000,163.076,125
1766853477649000000,164.077,125
1766853478650000000,165.07799975585937,126
1766853479650000000,166.07799975585937,126
1766853480651000000,167.079,127
1766853481651000000,168.079,127
1766853482652000000,169.08,127
1766853483653000000,170.081,127
1766853484654000000,171.08200024414063,127
1766853485654000000,172.08200024414063,127
1766853486654000000,173.08200024414063,127
1766853487655000000,174.083,126
1766853488656000000,175.084,125
1766853489656000000,176.084,124
1766853490657000000,177.085,124
1766853491658000000,178.08599975585938,124
1766853492659000000,179.087,125
1766853493659000000,180.087,125
1766853494660000000,181.088,125
1766853495660000000,182.088,126
1766853496660000000,183.088,126
1766853497660000000,184.088,126
1766853498661000000,185.089,126
1766853499660000000,186.088,125
1766853500661000000,187.089,125
1766853501662000000,188.0900002441406,126
1766853502662000000,189.0900002441406,126
1766853503663000000,190.091,127
1766853504663000000,191.091,127
1766853505664000000,192.092,128
1766853506664000000,193.092,128
1766853507664000000,194.092,128
1766853508665000000,195.093,127
1766853509666000000,196.0939997558594,126
1766853510666000000,197.0939997558594,125
1766853511666000000,198.0939997558594,125
1766853512667000000,199.095,125
1766853513667000000,200.095,0
1766853514668000000,201.096,125
1766853515669000000,202.097,126
1766853516670000000,203.09800024414062,127
1766853517670000000,204.09800024414062,127
1766853518671000000,205.099,126
1766853519671000000,206.099,125
1766853520672000000,207.1,124
1766853521673000000,208.101,123
1766853522674000000,209.10199975585937,121
1766853523675000000,210.103,119
1766853524676000000,211.104,118
1766853525677000000,212.105,118
1766853526678000000,213.10600024414063,118
1766853527678000000,214.10600024414063,0
1766853528679000000,215.107,120
1766853529680000000,216.108,119
1766853530680000000,217.108,119
1766853531680000000,218.108,121
1766853532681000000,219.109,120
1766853533681000000,220.109,120
1766853534681000000,221.109,119
1766853535681000000,222.109,120
1766853536682000000,223.10999975585938,120
1766853537682000000,224.10999975585938,120
1766853538683000000,225.111,119
1766853539683000000,226.111,120
1766853540683000000,227.111,119
1766853541684000000,228.112,120
1766853542685000000,229.113,120
1766853543685000000,230.113,121
1766853544687000000,231.115,122
1766853545687000000,232.115,122
1766853546688000000,233.116,123
1766853547689000000,234.117,122
1766853548689000000,235.117,122
1766853549690000000,236.1179997558594,122
1766853550691000000,237.119,122
1766853551691000000,238.119,122
1766853552692000000,239.12,121
1766853553692000000,240.12,122
1766853554693000000,241.121,122
1766853555693000000,242.121,122
1766853556694000000,243.12200024414062,121
1766853557694000000,244.12200024414062,123
1766853558695000000,245.123,122
1766853559695000000,246.123,122
1766853560696000000,247.124,121
1766853561697000000,248.125,120
1766853562697000000,249.125,118
1766853563698000000,250.12599975585937,117
1766853564699000000,251.127,116
1766853565699000000,252.127,115
1766853566698000000,253.12599975585937,115
1766853567698000000,254.12599975585937,115
1766853568698000000,255.12599975585937,114
1766853569698000000,256.12599975585937,114
1766853570698000000,257.12599975585937,113
1766853571698000000,258.12599975585937,113
1766853572698000000,259.12599975585937,112
1766853573698000000,260.12599975585937,111
1766853574698000000,261.12599975585937,110
1766853575698000000,262.12599975585937,109
1766853576699000000,263.127,109
1766853577699000000,264.127,109
1766853578700000000,265.128,109
1766853579700000000,266.128,108
1766853580700000000,267.128,107
1766853581701000000,268.129,107
1766853582701000000,269.129,108
1766853583702000000,270.1300002441406,109
1766853584703000000,271.131,110
1766853585704000000,272.132,111
1766853586705000000,273.133,112
1766853587705000000,274.133,114
1766853588706000000,275.13399975585935,114
1766853589707000000,276.135,112
1766853590708000000,277.136,113
1766853591709000000,278.137,0
1766853592710000000,279.13800024414064,115
1766853593710000000,280.13800024414064,117
1766853594711000000,281.139,120
1766853595712000000,282.14,121
1766853596712000000,283.14,121
1766853597713000000,284.141,0
1766853598714000000,285.1419997558594,120
1766853599715000000,286.143,121
1766853600715000000,287.143,120
1766853601716000000,288.144,119
1766853602716000000,289.144,119
1766853603717000000,290.145,120
1766853604718000000,291.1460002441406,120
1766853605719000000,292.147,120
1766853606720000000,293.148,121
1766853607722000000,294.14999975585937,120
1766853608723000000,295.151,120
1766853609725000000,296.153,120
1766853610726000000,297.1540002441406,120
1766853611728000000,298.156,121
1766853612729000000,299.157,122
1766853613731000000,300.159,120
1766853614732000000,301.16,120
1766853615733000000,302.161,120
1766853616734000000,303.16200024414064,118
1766853617735000000,304.163,117
1766853618736000000,305.164,117
1766853619737000000,306.165,118
1766853620738000000,307.1659997558594,119
1766853621739000000,308.167,119
1766853622740000000,309.168,120
1766853623742000000,310.1700002441406,121
1766853624743000000,311.171,122
1766853625745000000,312.173,122
1766853626746000000,313.17399975585937,122
1766853627747000000,314.175,120
1766853628748000000,315.176,121
1766853629750000000,316.1780002441406,122
1766853630751000000,317.179,121
1766853631753000000,318.181,120
1766853632755000000,319.183,121
1766853633756000000,320.184,120
1766853634758000000,321.18600024414064,119
1766853635760000000,322.188,120
1766853636761000000,323.189,119
1766853637762000000,324.1899997558594,119
1766853638764000000,325.192,119
1766853639766000000,326.1940002441406,120
1766853640767000000,327.195,119
1766853641769000000,328.197,119
1766853642771000000,329.199,118
1766853643772000000,330.2,118
1766853644773000000,331.201,117
1766853645774000000,332.2020002441406,117
1766853646775000000,333.203,117
1766853647777000000,334.205,117
1766853648778000000,335.20599975585935,116
1766853649779000000,336.207,116
1766853650780000000,337.208,117
1766853651781000000,338.209,118
1766853652782000000,339.21000024414064,119
1766853653783000000,340.211,120
1766853654784000000,341.212,121
1766853655784000000,342.212,121
1766853656785000000,343.213,120
1766853657786000000,344.2139997558594,121
1766853658787000000,345.215,123
1766853659788000000,346.216,125
1766853660789000000,347.217,124
1766853661790000000,348.2180002441406,125
1766853662791000000,349.219,125
1766853663791000000,350.219,125
1766853664792000000,351.22,124
1766853665793000000,352.221,125
1766853666794000000,353.2219997558594,125
1766853667795000000,354.223,125
1766853668796000000,355.224,124
1766853669797000000,356.225,125
1766853670798000000,357.2260002441406,126
1766853671799000000,358.227,125
1766853672799000000,359.227,125
1766853673801000000,360.229,124
1766853674802000000,361.22999975585935,123
