time,seconds_elapsed,bpm
1766743091866000000,0.797999755859375,90
1766743092865000000,1.797,91
1766743093865000000,2.797,90
1766743094864000000,3.796,91
1766743095863000000,4.795,91
1766743096855000000,5.787,91
1766743097854000000,6.786000244140625,92
1766743098851000000,7.783,94
1766743099851000000,8.783,96
1766743100850000000,9.781999755859376,97
1766743101850000000,10.781999755859376,95
1766743102850000000,11.781999755859376,97
1766743103849000000,12.781,98
1766743104848000000,13.78,100
1766743105847000000,14.779,100
1766743106847000000,15.779,100
1766743107846000000,16.778000244140625,99
1766743108845000000,17.777,99
1766743109845000000,18.777,98
1766743110844000000,19.776,101
1766743111843000000,20.775,101
1766743112843000000,21.775,102
1766743113842000000,22.773999755859375,103
1766743114841000000,23.773,104
1766743115840000000,24.772,105
1766743116839000000,25.771,105
1766743117839000000,26.771,104
1766743118838000000,27.770000244140626,104
1766743119838000000,28.770000244140626,104
1766743120836000000,29.768,104
1766743121836000000,30.768,103
1766743122836000000,31.768,104
1766743123835000000,32.767,104
1766743124834000000,33.765999755859376,103
1766743125834000000,34.765999755859376,103
1766743126833000000,35.765,102
1766743127833000000,36.765,101
1766743128833000000,37.765,100
1766743129833000000,38.765,101
1766743130833000000,39.765,102
1766743131832000000,40.764,102
1766743132832000000,41.764,102
1766743133832000000,42.764,102
1766743134832000000,43.764,102
1766743135832000000,44.764,102
1766743136831000000,45.763,102
1766743137832000000,46.764,102
1766743138831000000,47.763,103
1766743139831000000,48.763,103
1766743140831000000,49.763,102
1766743141831000000,50.763,102
1766743142831000000,51.763,101
1766743143830000000,52.76200024414062,101
1766743144830000000,53.76200024414062,101
1766743145829000000,54.761,0
1766743146829000000,55.761,101
1766743147829000000,56.761,100
1766743148828000000,57.76,102
1766743149828000000,58.76,104
1766743150828000000,59.76,105
1766743151827000000,60.759,108
1766743152827000000,61.759,110
1766743153827000000,62.759,110
1766743154827000000,63.759,108
1766743155826000000,64.75799975585937,106
1766743156826000000,65.75799975585937,107
1766743157826000000,66.75799975585937,105
1766743158826000000,67.75799975585937,106
1766743159825000000,68.757,106
1766743160825000000,69.757,107
1766743161824000000,70.756,108
1766743162823000000,71.755,112
1766743163823000000,72.755,112
1766743164822000000,73.75400024414063,112
1766743165821000000,74.753,115
1766743166820000000,75.752,118
1766743167820000000,76.752,119
1766743168819000000,77.751,121
1766743169820000000,78.752,122
1766743170820000000,79.752,122
1766743171819000000,80.751,122
1766743172819000000,81.751,122
1766743173818000000,82.74999975585938,122
1766743174818000000,83.74999975585938,123
1766743175818000000,84.74999975585938,122
1766743176818000000,85.74999975585938,120
1766743177818000000,86.74999975585938,119
1766743178819000000,87.751,117
1766743179819000000,88.751,118
1766743180819000000,89.751,118
1766743181819000000,90.751,118
1766743182819000000,91.751,117
1766743183820000000,92.752,116
1766743184820000000,93.752,115
1766743185820000000,94.752,115
1766743186820000000,95.752,114
1766743187821000000,96.753,115
1766743188822000000,97.75400024414063,114
1766743189822000000,98.75400024414063,113
1766743190822000000,99.75400024414063,115
1766743191822000000,100.75400024414063,116
1766743192822000000,101.75400024414063,119
1766743193823000000,102.755,118
1766743194823000000,103.755,118
1766743195823000000,104.755,119
1766743196823000000,105.755,119
1766743197823000000,106.755,120
1766743198823000000,107.755,121
1766743199824000000,108.756,122
1766743200824000000,109.756,122
1766743201824000000,110.756,123
1766743202825000000,111.757,123
1766743203825000000,112.757,122
1766743204825000000,113.757,121
1766743205825000000,114.757,120
1766743206825000000,115.757,119
1766743207826000000,116.75799975585937,119
1766743208826000000,117.75799975585937,118
1766743209826000000,118.75799975585937,118
1766743210826000000,119.75799975585937,119
1766743211826000000,120.75799975585937,119
1766743212827000000,121.759,120
1766743213827000000,122.759,119
1766743214827000000,123.759,119
1766743215827000000,124.759,118
