time,seconds_elapsed,bpm
1765793067601000000,-0.581,0
1765793068761000000,0.579,0
1765793069761000000,1.579,0
1765793070761000000,2.579,0
1765793071748000000,3.566,0
1765793072748000000,4.566,0
1765793073748000000,5.566,0
1765793074748000000,6.566,0
1765793075748000000,7.566,0
1765793076749000000,8.567,0
1765793077749000000,9.567,0
1765793224101000000,155.919,93
1765793695650000000,627.4679997558594,0
1765793696849000000,628.667,109
1765793698048000000,629.866,109
1765793948673000000,880.491,0
1765793949472000000,881.29,94
1765793950271000000,882.089,95
1765793951135000000,882.953,97
1765793952134000000,883.9520002441407,98
1765793953132000000,884.95,97
1765793954131000000,885.949,99
1765794288115000000,1219.933,0
1765794289115000000,1220.933,0
1765794337697000000,1269.515,0
1765794338496000000,1270.314,119
1765794339296000000,1271.114,119
1765794340095000000,1271.913,119
1765794341093000000,1272.911,119
1765794342088000000,1273.906,119
1765794343088000000,1274.906,120
1765794829817000000,1761.635,120
1765795387004000000,2318.822,0
1765795931155000000,2862.973,0
1765795932111000000,2863.929,114
1765795933111000000,2864.929,113
1765795934110000000,2865.9280002441405,115
1765795935110000000,2866.9280002441405,116
1765795936095000000,2867.913,117
1765796368792000000,3300.61,0
1765796369592000000,3301.41,0
1765796452115000000,3383.933,0
1765796453116000000,3384.934,0
