mut 801	0	1
mut 802	0	1
mut 803	0	1
mut 804	0	1
mut 805	0	1
mut 806	0	1
mut 807	0	1
mut 808	0	1
mut 809	0	1
mut 810	0	1
mut 811	0	1
mut 812	0	1
mut 813	0	1
mut 814	0	1
mut 815	0	1
mut 816	0	1
mut 817	0	1
mut 818	0	1
mut 819	0	1
mut 820	0	1
mut 821	0	1
mut 822	0	1
mut 823	0	1
mut 824	0	1
mut 825	0	1
mut 826	0	1
mut 827	0	1
mut 828	0	1
mut 829	0	1
mut 830	0	1
mut 831	0	1
mut 832	0	1
mut 833	0	1
mut 834	0	1
mut 835	0	1
mut 836	0	1
mut 837	0	1
mut 838	0	1
mut 839	0	1
mut 840	0	1
mut 841	0	1
mut 842	0	1
mut 843	0	1
mut 844	0	1
mut 845	0	1
mut 846	0	1
mut 847	0	1
mut 848	0	1
mut 849	0	1
mut 850	0	1
mut 851	0	1
mut 852	0	1
mut 853	0	1
mut 854	0	1
mut 855	0	1
mut 856	0	1
mut 857	0	1
mut 858	0	1
mut 859	0	1
mut 860	0	1
mut 861	0	1
mut 862	0	1
mut 863	0	1
mut 864	0	1
mut 865	0	1
mut 866	0	1
mut 867	0	1
mut 868	0	1
mut 869	0	1
mut 870	0	1
mut 871	0	1
mut 872	0	1
mut 873	0	1
mut 874	0	1
mut 875	0	1
mut 876	0	1
mut 877	0	1
mut 878	0	1
mut 879	0	1
mut 880	0	1
mut 881	0	1
mut 882	0	1
mut 883	0	1
mut 884	0	1
mut 885	0	1
mut 886	0	1
mut 887	0	1
mut 888	0	1
mut 889	0	1
mut 890	0	1
mut 891	0	1
mut 892	0	1
mut 893	0	1
mut 894	0	1
mut 895	0	1
mut 896	0	1
mut 897	0	1
mut 898	0	1
mut 899	0	1
mut 900	0	1
mut 901	0	1
mut 902	0	1
mut 903	0	1
mut 904	0	1
mut 905	0	1
mut 906	0	1
mut 907	0	1
mut 908	0	1
mut 909	0	1
mut 910	0	1
mut 911	0	1
mut 912	0	1
mut 913	0	1
mut 914	0	1
mut 915	0	1
mut 916	0	1
mut 917	0	1
mut 918	0	1
mut 919	0	1
mut 920	0	1
mut 921	0	1
mut 922	0	1
mut 923	0	1
mut 924	0	1
mut 925	0	1
mut 926	0	1
mut 927	0	1
mut 928	0	1
mut 929	0	1
mut 930	0	1
mut 931	0	1
mut 932	0	1
mut 933	0	1
mut 934	0	1
mut 935	0	1
mut 936	0	1
mut 937	0	1
mut 938	0	1
mut 939	0	1
mut 940	0	1
mut 941	0	1
mut 942	0	1
mut 943	0	1
mut 944	0	1
mut 945	0	1
mut 946	0	1
mut 947	0	1
mut 948	0	1
mut 949	0	1
mut 950	0	1
mut 951	0	1
mut 952	0	1
mut 953	0	1
mut 954	0	1
mut 955	0	1
mut 956	0	1
mut 957	0	1
mut 958	0	1
mut 959	0	1
mut 960	0	1
mut 961	0	1
mut 962	0	1
mut 963	0	1
mut 964	0	1
mut 965	0	1
mut 966	0	1
mut 967	0	1
mut 968	0	1
mut 969	0	1
mut 970	0	1
mut 971	0	1
mut 972	0	1
mut 973	0	1
mut 974	0	1
mut 975	0	1
mut 976	0	1
mut 977	0	1
mut 978	0	1
mut 979	0	1
mut 980	0	1
mut 981	0	1
mut 982	0	1
mut 983	0	1
mut 984	0	1
mut 985	0	1
mut 986	0	1
mut 987	0	1
mut 988	0	1
mut 989	0	1
mut 990	0	1
mut 991	0	1
mut 992	0	1
mut 993	0	1
mut 994	0	1
mut 995	0	1
mut 996	0	1
mut 997	0	1
mut 998	0	1
mut 999	0	1
mut 1000	0	1
mut 1001	0	1
mut 1002	0	1
mut 1003	0	1
mut 1004	0	1
mut 1005	0	1
mut 1006	0	1
mut 1007	0	1
mut 1008	0	1
mut 1009	0	1
mut 1010	0	1
mut 1011	0	1
