time,seconds_elapsed,bpm
1766400712024000000,-1.032,109
1766400713396000000,0.34,109
1766400714397000000,1.341,109
1766400715398000000,2.342000244140625,109
1766400716400000000,3.344,108
1766400717401000000,4.345,108
1766400718402000000,5.345999755859375,107
1766400719403000000,6.347,107
1766400720404000000,7.348,107
1766400721406000000,8.350000244140626,107
1766400722407000000,9.351,107
1766400723409000000,10.353,107
1766400724410000000,11.353999755859375,107
1766400725412000000,12.356,106
1766400726414000000,13.358000244140625,105
1766400727416000000,14.36,104
1766400728418000000,15.361999755859374,102
1766400729420000000,16.364,104
1766400730419000000,17.363,104
1766400731421000000,18.365,103
1766400732423000000,19.367,103
1766400733425000000,20.369,105
1766400734427000000,21.371,0
1766400735429000000,22.373,107
1766400736432000000,23.376,108
1766400737434000000,24.377999755859374,106
1766400738437000000,25.381,105
1766400739439000000,26.383,104
1766400740441000000,27.385,106
1766400741444000000,28.388,106
1766400742446000000,29.390000244140627,107
1766400743448000000,30.392,107
1766400744450000000,31.393999755859376,107
1766400745452000000,32.396,106
1766400746455000000,33.399,106
1766400747457000000,34.401,106
1766400748459000000,35.403,106
1766400749461000000,36.405,105
1766400750463000000,37.407,105
1766400751465000000,38.409,105
1766400752466000000,39.409999755859374,105
1766400753468000000,40.412,105
1766400754470000000,41.414000244140624,106
1766400755472000000,42.416,107
1766400756474000000,43.41799975585938,106
1766400757476000000,44.42,103
1766400758478000000,45.42200024414063,103
1766400759479000000,46.423,101
1766400760481000000,47.425,100
1766400761484000000,48.428,101
1766400762486000000,49.43000024414062,100
1766400763489000000,50.433,100
1766400764491000000,51.435,100
1766400765493000000,52.437,99
1766400766495000000,53.439,99
1766400767498000000,54.44199975585938,99
1766400768500000000,55.444,99
1766400769502000000,56.44600024414063,100
1766400770504000000,57.448,103
1766400771506000000,58.44999975585937,103
1766400772509000000,59.453,107
1766400773510000000,60.45400024414062,110
1766400774512000000,61.456,113
1766400775515000000,62.459,113
1766400776517000000,63.461,113
1766400777519000000,64.463,114
1766400778521000000,65.465,114
1766400779522000000,66.46599975585937,116
1766400780524000000,67.468,118
1766400781527000000,68.471,118
1766400782528000000,69.472,118
