time,seconds_elapsed,bpm
1766848601486000000,1.904000244140625,106
1766848602671000000,3.089,80
1766848603673000000,4.091,79
1766848604674000000,5.091999755859375,0
1766848605678000000,6.096000244140625,80
1766848606680000000,7.098,82
1766848607681000000,8.099,83
1766848608683000000,9.101,85
1766848609685000000,10.103,86
1766848610686000000,11.104000244140625,88
1766848611688000000,12.106,90
1766848612689000000,13.107,90
1766848613691000000,14.109,91
1766848614693000000,15.111,93
1766848615694000000,16.112000244140624,96
1766848616696000000,17.114,99
1766848617698000000,18.115999755859374,101
1766848618699000000,19.117,104
1766848619701000000,20.119,107
1766848620703000000,21.121,106
1766848621705000000,22.123,106
1766848622707000000,23.125,106
1766848623708000000,24.126,105
1766848624710000000,25.128000244140626,105
1766848625711000000,26.129,105
1766848626713000000,27.131,105
1766848627715000000,28.133,106
1766848628717000000,29.135,105
1766848629719000000,30.137,103
1766848630721000000,31.139,103
1766848631723000000,32.141,103
1766848632725000000,33.143,102
1766848633727000000,34.145,102
1766848634729000000,35.147,103
1766848635731000000,36.149,104
1766848636733000000,37.151,103
1766848637735000000,38.153,104
1766848638737000000,39.155,102
1766848639739000000,40.157,103
1766848640740000000,41.158,102
1766848641743000000,42.161,101
1766848642745000000,43.163,102
1766848643747000000,44.165,100
1766848644749000000,45.167,101
1766848645751000000,46.169,100
1766848646753000000,47.171,100
1766848647755000000,48.173,103
1766848648757000000,49.175,105
1766848649759000000,50.177,105
1766848650761000000,51.179,104
1766848651763000000,52.181,104
1766848652765000000,53.183,103
1766848653767000000,54.185,103
1766848654769000000,55.187,106
1766848655771000000,56.189,106
1766848656773000000,57.191,107
1766848657776000000,58.194,108
1766848658779000000,59.197,110
1766848659780000000,60.198,110
1766848660782000000,61.200000244140625,111
1766848661784000000,62.202,111
1766848662785000000,63.203,110
1766848663787000000,64.205,110
1766848664788000000,65.206,112
1766848665790000000,66.20800024414062,115
1766848666792000000,67.21,117
1766848667794000000,68.21199975585938,119
1766848668796000000,69.214,121
1766848669798000000,70.21600024414063,122
1766848670800000000,71.218,122
1766848671802000000,72.21999975585938,121
1766848672804000000,73.222,122
1766848673805000000,74.223,122
1766848674807000000,75.225,123
1766848675809000000,76.227,123
1766848676810000000,77.22799975585937,122
1766848677812000000,78.23,122
1766848678813000000,79.231,122
1766848679815000000,80.233,121
1766848680817000000,81.235,120
1766848681819000000,82.237,120
1766848682821000000,83.239,120
1766848683823000000,84.241,122
1766848684824000000,85.242,122
1766848685826000000,86.24399975585938,122
1766848686828000000,87.246,121
1766848687829000000,88.247,121
1766848688831000000,89.249,121
1766848689834000000,90.25199975585937,121
1766848690836000000,91.254,121
1766848691838000000,92.25600024414062,122
1766848692840000000,93.258,122
1766848693842000000,94.25999975585937,121
1766848694844000000,95.262,121
1766848695846000000,96.26400024414062,121
1766848696848000000,97.266,120
1766848697849000000,98.267,118
1766848698851000000,99.269,117
1766848699853000000,100.271,115
1766848700855000000,101.273,114
