time,seconds_elapsed,bpm
1766400423536000000,255.156,111
1766400424538000000,256.15799975585935,110
1766400425540000000,257.16,109
1766400426542000000,258.16200024414064,109
1766400427545000000,259.165,108
1766400428548000000,260.168,108
1766400429551000000,261.171,108
1766400430554000000,262.17399975585937,109
1766400431557000000,263.177,109
1766400432559000000,264.179,109
1766400433562000000,265.18199975585935,109
1766400434564000000,266.184,109
1766400435567000000,267.187,109
1766400436569000000,268.189,109
1766400437571000000,269.191,108
1766400438574000000,270.1940002441406,108
1766400439576000000,271.196,107
1766400440579000000,272.199,108
1766400441581000000,273.201,108
1766400442583000000,274.203,0
1766400443586000000,275.20599975585935,107
1766400444588000000,276.208,107
1766400445591000000,277.211,106
1766400446593000000,278.213,105
1766400447596000000,279.216,104
1766400448599000000,280.219,104
1766400449602000000,281.2219997558594,104
1766400450604000000,282.224,105
1766400451607000000,283.227,106
1766400452610000000,284.22999975585935,108
1766400453613000000,285.233,109
1766400454615000000,286.235,110
1766400455618000000,287.2379997558594,109
1766400456621000000,288.241,108
1766400457624000000,289.244,106
1766400458627000000,290.247,106
1766400459629000000,291.249,105
1766400460632000000,292.252,104
1766400461635000000,293.255,103
1766400462638000000,294.25800024414065,104
1766400463641000000,295.261,105
1766400464644000000,296.264,106
1766400465647000000,297.267,109
1766400466649000000,298.269,110
1766400467651000000,299.271,109
1766400468654000000,300.2740002441406,108
1766400469657000000,301.277,109
1766400470659000000,302.279,110
1766400471663000000,303.283,111
1766400472666000000,304.2859997558594,110
1766400473669000000,305.289,110
1766400474671000000,306.291,112
1766400475674000000,307.2939997558594,114
1766400476676000000,308.296,0
1766400477679000000,309.299,115
1766400478681000000,310.301,116
1766400479684000000,311.304,116
1766400480687000000,312.307,116
1766400481689000000,313.309,116
1766400482692000000,314.312,116
1766400483695000000,315.315,116
1766400484697000000,316.317,116
1766400485699000000,317.319,116
1766400486701000000,318.321,115
1766400487703000000,319.323,114
1766400488704000000,320.324,114
1766400489707000000,321.327,114
1766400490709000000,322.329,114
1766400491712000000,323.332,115
1766400492714000000,324.3339997558594,115
1766400493716000000,325.336,115
1766400494719000000,326.339,114
1766400495722000000,327.3419997558594,112
1766400496724000000,328.344,112
