time,seconds_elapsed,z,y,x
1765792819172966400,-0.05203369140625,7.215663433074951,-6.537507057189941,-1.1685853004455566
1765792819182876200,-0.042123779296875,7.240658283233643,-6.50720739364624,-1.1830071210861206
1765792819192655400,-0.0323447265625,7.2210845947265625,-6.53097677230835,-1.171613097190857
1765792819202465300,-0.02253466796875,7.200327396392822,-6.556391716003418,-1.1573326587677002
1765792819212344300,-0.01265576171875,7.193210124969482,-6.565029621124268,-1.1526052951812744
1765792819222323700,-0.00267626953125,7.193068981170654,-6.565196990966797,-1.1525342464447021
1765792819232333600,0.00733349609375,7.194489002227783,-6.563543796539307,-1.1530901193618774
1765792819242343200,0.01734326171875,7.1948065757751465,-6.56315803527832,-1.1533081531524658
1765792819252291800,0.027291748046875,7.194300651550293,-6.563640594482422,-1.153711199760437
1765792819262332200,0.037332275390625,7.193526268005371,-6.564396381378174,-1.154241919517517
1765792819272311600,0.0473115234375,7.193929195404053,-6.56389856338501,-1.1545631885528564
1765792819282321200,0.057321044921875,7.195143222808838,-6.562474250793457,-1.1550909280776978
1765792819292270000,0.06727001953125,7.196697235107422,-6.56072998046875,-1.1553195714950562
1765792819302310100,0.07731005859375,7.197981357574463,-6.559222221374512,-1.1558789014816284
1765792819312259000,0.087259033203125,7.1995158195495605,-6.55746603012085,-1.156292200088501
1765792819322207700,0.097207763671875,7.19993782043457,-6.556946754455566,-1.156606674194336
1765792819332156400,0.107156494140625,7.199210166931152,-6.557651996612549,-1.157134771347046
1765792819342166300,0.117166259765625,7.198963165283203,-6.557775974273682,-1.1579755544662476
1765792819352115000,0.127114990234375,7.199675559997559,-6.556833267211914,-1.1588833332061768
1765792819362124800,0.137124755859375,7.201318740844727,-6.5548415184021,-1.1599395275115967
1765792819372104000,0.14710400390625,7.2024922370910645,-6.553447723388672,-1.1605231761932373
1765792819412082000,0.18708203125,7.211890697479248,-6.5428948402404785,-1.1616992950439453
1765792819422061300,0.197061279296875,7.212640285491943,-6.541958808898926,-1.1623214483261108
