time,seconds_elapsed,yaw,pitch,qy,qz,roll,qx,qw
1766054134466112300,-1.8108876953125,-0.27230310440063477,0.7403610348701477,0.10311999917030334,0.06600599735975266,0.32967209815979004,-0.3743410110473633,0.9191719889640808
1766054134506151400,-1.7708486328125,-0.2727726697921753,0.7402722239494324,0.10315000265836716,0.06618600338697433,0.32991087436676025,-0.374332994222641,0.9191589951515198
1766054134516161300,-1.760838623046875,-0.2727632522583008,0.7401525378227234,0.10315699875354767,0.0661960020661354,0.32989832758903503,-0.3742780089378357,0.9191799759864807
1766054134556139300,-1.72086083984375,-0.27205613255500793,0.7401828169822693,0.10275600105524063,0.06608399748802185,0.32874396443367004,-0.3742170035839081,0.9192579984664917
1766054134566148900,-1.71085107421875,-0.27168333530426025,0.7398404479026794,0.10274100303649902,0.06599400192499161,0.3284913897514343,-0.3740350008010864,0.9193400144577026
1766054134576128300,-1.700871826171875,-0.2715170681476593,0.7395153641700745,0.10284599661827087,0.06593199819326401,0.3285874128341675,-0.3738830089569092,0.9193940162658691
1766054134636064800,-1.640935302734375,-0.272613525390625,0.7385303974151611,0.10293400287628174,0.06645199656486511,0.3290281295776367,-0.3735089898109436,0.9194989800453186
1766054134646105000,-1.63089501953125,-0.2724660634994507,0.7381953597068787,0.10254800319671631,0.06659799814224243,0.32806190848350525,-0.37331798672676086,0.919609010219574
1766054134656114700,-1.62088525390625,-0.2722634971141815,0.7378193736076355,0.10210099816322327,0.06675300002098083,0.3269326686859131,-0.37310001254081726,0.9197360277175903
1766054134666124500,-1.61087548828125,-0.2720305323600769,0.7374448180198669,0.10164099931716919,0.06690099835395813,0.3257635235786438,-0.3728800117969513,0.9198650121688843
1766054134676073200,-1.6009267578125,-0.27155420184135437,0.7366653084754944,0.10108499974012375,0.06704899668693542,0.32420724630355835,-0.3724510073661804,0.9200900197029114
1766054134696092700,-1.5809072265625,-0.2706267237663269,0.7345268130302429,0.09982100129127502,0.06749100238084793,0.320663720369339,-0.3713180124759674,0.9206529855728149
1766054134716112400,-1.5608876953125,-0.270967036485672,0.7340031862258911,0.0987899973988533,0.06810799986124039,0.31845852732658386,-0.3710229992866516,0.9208379983901978
1766054134736131800,-1.5408681640625,-0.271735280752182,0.7343277335166931,0.09808000177145004,0.06864699721336365,0.3172898292541504,-0.37116798758506775,0.9208149909973145
1766054134756090400,-1.52090966796875,-0.2723645567893982,0.7348480820655823,0.09768600016832352,0.06897900253534317,0.3167901337146759,-0.37141698598861694,0.9207320213317871
1766054134766100200,-1.510899658203125,-0.2728601098060608,0.7352395057678223,0.09769999980926514,0.06911200284957886,0.31709763407707214,-0.371628999710083,0.9206349849700928
1766054134776109800,-1.50089013671875,-0.2734735310077667,0.7356599569320679,0.09780900180339813,0.06924799829721451,0.31766512989997864,-0.3718689978122711,0.9205160140991211
1766054134826097700,-1.45090234375,-0.27831581234931946,0.7406930923461914,0.09991200268268585,0.06957200169563293,0.32520827651023865,-0.3746449947357178,0.91913902759552
1766054134836107500,-1.440892578125,-0.2789102792739868,0.7414247989654541,0.10032899677753448,0.06952899694442749,0.32650619745254517,-0.37505000829696655,0.9189320206642151
1766054134846086700,-1.430913330078125,-0.27924638986587524,0.7420446872711182,0.1006769984960556,0.06943000108003616,0.32752662897109985,-0.3753820061683655,0.9187660217285156
1766054134856096500,-1.420903564453125,-0.27942317724227905,0.7426308989524841,0.10100600123405457,0.06928200274705887,0.3284342288970947,-0.37568700313568115,0.918615996837616
1766054134866106000,-1.410893798828125,-0.27928051352500916,0.7429766058921814,0.10128100216388702,0.06906700134277344,0.3290449380874634,-0.37585699558258057,0.9185320138931274
1766054134876085500,-1.40091455078125,-0.27894535660743713,0.7429829239845276,0.10145699977874756,0.06886599957942963,0.32929226756095886,-0.37585100531578064,0.9185310006141663
1766054134886095400,-1.390904541015625,-0.2785806953907013,0.7428483366966248,0.10163100063800812,0.0686739981174469,0.3294945955276489,-0.37577900290489197,0.9185550212860107
1766054134916124400,-1.36087548828125,-0.2777365744113922,0.7409223914146423,0.10178200155496597,0.06855600327253342,0.3290879428386688,-0.3748529851436615,0.9189260005950928
1766054134926103800,-1.350896240234375,-0.27778929471969604,0.7403351664543152,0.10180000215768814,0.06864999979734421,0.32902976870536804,-0.3745889961719513,0.9190239906311035
1766054134936113700,-1.34088623046875,-0.2778131663799286,0.7394645810127258,0.10183800011873245,0.06876400113105774,0.32894596457481384,-0.3741939961910248,0.919173002243042
1766054134946123300,-1.330876708984375,-0.2778485119342804,0.7387623190879822,0.1018809974193573,0.06885699927806854,0.3289118707180023,-0.37387800216674805,0.9192889928817749
1766054134956102700,-1.3208974609375,-0.27788376808166504,0.7380768060684204,0.10191100090742111,0.0689530000090599,0.3288528323173523,-0.37356799840927124,0.9194049835205078
1766054134966112300,-1.3108876953125,-0.2778741717338562,0.7373825907707214,0.10192099958658218,0.06904099881649017,0.32873037457466125,-0.37325000762939453,0.9195259809494019
1766054134976091600,-1.300908447265625,-0.27781248092651367,0.7366368174552917,0.10190899670124054,0.06912499666213989,0.3285285532474518,-0.3729029893875122,0.9196619987487793
1766054134986101200,-1.290898681640625,-0.27775293588638306,0.7359336018562317,0.10186199843883514,0.06921800225973129,0.32826024293899536,-0.37257298827171326,0.9197940230369568
1766054134996111000,-1.280888916015625,-0.27777987718582153,0.7355368137359619,0.10177300125360489,0.06931900233030319,0.3279975652694702,-0.37238600850105286,0.919871985912323
1766054135026140400,-1.250859619140625,-0.2776617407798767,0.7350943088531494,0.10138600319623947,0.06949099898338318,0.32701921463012695,-0.37214601039886475,0.9199990034103394
1766054135036119600,-1.24088037109375,-0.2775183916091919,0.7351903319358826,0.10117500275373459,0.06950800120830536,0.3265218436717987,-0.3721649944782257,0.9200130105018616
1766054135046099000,-1.230901123046875,-0.27733874320983887,0.7352004647254944,0.10097599774599075,0.06951799988746643,0.3260186016559601,-0.3721430003643036,0.9200429916381836
1766054135056139300,-1.22086083984375,-0.2771669626235962,0.7353196144104004,0.10075999796390533,0.06952299922704697,0.32550355792045593,-0.37217000126838684,0.9200559854507446
1766054135066118400,-1.210881591796875,-0.27711430191993713,0.7354947924613953,0.10056900233030319,0.06955599784851074,0.3251022398471832,-0.37223300337791443,0.9200479984283447
1766054135076067000,-1.200932861328125,-0.27717968821525574,0.7356898188591003,0.10043200105428696,0.06960999965667725,0.3248700499534607,-0.37231600284576416,0.9200260043144226
1766054135086107400,-1.190892578125,-0.27729806303977966,0.735953152179718,0.10033199936151505,0.0696600005030632,0.32475346326828003,-0.3724370002746582,0.919983983039856
1766054135096086800,-1.180913330078125,-0.2774134576320648,0.7361655235290527,0.1002810001373291,0.06969600170850754,0.3247320353984833,-0.3725380003452301,0.919946014881134
1766054135106035500,-1.170964599609375,-0.2775070369243622,0.7363355755805969,0.1003049984574318,0.0696989968419075,0.3248562812805176,-0.372624009847641,0.9199079871177673
1766054135125963500,-1.151036376953125,-0.27779656648635864,0.7364622950553894,0.10053200274705887,0.06970100104808807,0.32549265027046204,-0.3727180063724518,0.9198449850082397
1766054135136003600,-1.140996337890625,-0.2778562009334564,0.7363459467887878,0.10065499693155289,0.06968999654054642,0.32576078176498413,-0.3726780116558075,0.9198480248451233
1766054135145983000,-1.13101708984375,-0.27785998582839966,0.736227810382843,0.10075300186872482,0.0696680024266243,0.32595163583755493,-0.3726310133934021,0.919858992099762
1766054135155962000,-1.121037841796875,-0.2780677080154419,0.7361965775489807,0.10089399665594101,0.06969500333070755,0.3263360261917114,-0.372640997171402,0.9198369979858398
1766054135165972000,-1.111028076171875,-0.2783263921737671,0.7362616062164307,0.10103099793195724,0.0697299987077713,0.32675185799598694,-0.37269800901412964,0.9197959899902344
1766054135176012300,-1.10098779296875,-0.2785615026950836,0.7363774180412292,0.10116299986839294,0.06975100189447403,0.32715752720832825,-0.37277600169181824,0.9197490215301514
1766054135185991400,-1.091008544921875,-0.2788483202457428,0.736397922039032,0.10134399682283401,0.06978499889373779,0.32767152786254883,-0.3728179931640625,0.9197090268135071
1766054135195970800,-1.081029296875,-0.27900198101997375,0.7363224625587463,0.10147599875926971,0.06980100274085999,0.3280056118965149,-0.3728030025959015,0.919700026512146
1766054135205980400,-1.07101953125,-0.27903977036476135,0.7361263036727905,0.10157100111246109,0.06980399787425995,0.3281877934932709,-0.3727230131626129,0.9197210073471069
1766054135215959800,-1.061040283203125,-0.279035747051239,0.7358960509300232,0.1016480028629303,0.06980299949645996,0.32830697298049927,-0.3726229965686798,0.9197530150413513
1766054135235948800,-1.04105126953125,-0.27919209003448486,0.7356967329978943,0.10177300125360489,0.06983999907970428,0.32860174775123596,-0.37255099415779114,0.9197660088539124
1766054135255937800,-1.021062255859375,-0.27935370802879333,0.7355808019638062,0.10187199711799622,0.0698779970407486,0.32885903120040894,-0.372516006231308,0.9197660088539124
1766054135265917000,-1.0110830078125,-0.2793407142162323,0.735404908657074,0.10193199664354324,0.06987299770116806,0.3289485275745392,-0.3724389970302582,0.9197909832000732
1766054135275835100,-1.001164794921875,-0.27914950251579285,0.7350890040397644,0.10195200145244598,0.06983499974012375,0.3288505971431732,-0.372283011674881,0.919854998588562
1766054135285845000,-0.991155029296875,-0.27894583344459534,0.7348260879516602,0.10193700343370438,0.06979899853467941,0.3286823630332947,-0.3721480071544647,0.9199140071868896
1766054135295824100,-0.98117578125,-0.2787174880504608,0.7345981001853943,0.10187400132417679,0.06976799666881561,0.3284069299697876,-0.3720239996910095,0.9199730157852173
1766054135305834000,-0.971166015625,-0.2785508334636688,0.7344915270805359,0.10178399831056595,0.06975500285625458,0.3281223475933075,-0.371957004070282,0.9200119972229004
1766054135315843800,-0.96115625,-0.2784421741962433,0.7344861030578613,0.10166999697685242,0.06976000219583511,0.3278294801712036,-0.3719390034675598,0.9200310111045837
1766054135345842400,-0.931157470703125,-0.2788839638233185,0.7353100776672363,0.10139200091362,0.06992900371551514,0.3275703489780426,-0.37232500314712524,0.9198920130729675
1766054135365801000,-0.911198974609375,-0.27904412150382996,0.7355654239654541,0.10128200054168701,0.07000000029802322,0.32744765281677246,-0.3724440038204193,0.9198510050773621
1766054135385820700,-0.891179443359375,-0.2790259122848511,0.7353878617286682,0.10121399909257889,0.07004500180482864,0.3272565007209778,-0.37235599756240845,0.9198909997940063
1766054135395830300,-0.881169677734375,-0.27919548749923706,0.735353410243988,0.10119400173425674,0.07012300193309784,0.32727470993995667,-0.3723500072956085,0.919888973236084
1766054135405809700,-0.8711904296875,-0.2795371115207672,0.7354833483695984,0.10117299854755402,0.07024499773979187,0.32739365100860596,-0.3724299967288971,0.9198499917984009
1766054135415819300,-0.8611806640625,-0.27999645471572876,0.7357639074325562,0.10116799920797348,0.07038500159978867,0.32762566208839417,-0.37258800864219666,0.9197760224342346
1766054135425798700,-0.851201416015625,-0.28039848804473877,0.7360618710517883,0.10116899758577347,0.07049799710512161,0.32785120606422424,-0.37275099754333496,0.9197009801864624
1766054135435808300,-0.841191650390625,-0.2806447446346283,0.7361463308334351,0.10119599848985672,0.07056999951601028,0.3280269503593445,-0.3728080093860626,0.919668972492218
1766054135455766800,-0.821233154296875,-0.2808198034763336,0.7358250617980957,0.1012519970536232,0.07065899670124054,0.3281543254852295,-0.3726760149002075,0.9197099804878235
1766054135465807000,-0.81119287109375,-0.2808895707130432,0.735505223274231,0.10125699639320374,0.07072799652814865,0.3281284272670746,-0.37253400683403015,0.9197620153427124
1766054135475786500,-0.801213623046875,-0.2810823619365692,0.7353151440620422,0.10125300288200378,0.07083000242710114,0.3281591534614563,-0.3724589943885803,0.9197850227355957
1766054135485796000,-0.791203857421875,-0.28146451711654663,0.7353679537773132,0.10124699771404266,0.0709720030426979,0.32831162214279175,-0.3725079894065857,0.9197540283203125
1766054135495745000,-0.7812548828125,-0.281901478767395,0.73557049036026,0.10124699771404266,0.0711119994521141,0.32852989435195923,-0.37262898683547974,0.9196950197219849
1766054135505724200,-0.77127587890625,-0.2822783887386322,0.7358110547065735,0.1012360006570816,0.07122799754142761,0.32870781421661377,-0.3727630078792572,0.9196329712867737
1766054135515734000,-0.761265869140625,-0.28251853585243225,0.7360254526138306,0.10121999680995941,0.07129699736833572,0.32881414890289307,-0.37287598848342896,0.9195830225944519
1766054135525713200,-0.751286865234375,-0.2826521694660187,0.7361270189285278,0.10119099915027618,0.07134599983692169,0.32882604002952576,-0.37292900681495667,0.9195610284805298
1766054135535753500,-0.74124658203125,-0.282697468996048,0.7361541986465454,0.10115800052881241,0.07137300074100494,0.3287781774997711,-0.3729420006275177,0.9195569753646851
1766054135565721600,-0.7112783203125,-0.2829159200191498,0.7363695502281189,0.10113599896430969,0.07143600285053253,0.3288629353046417,-0.37305301427841187,0.919510006904602
1766054135575762000,-0.701238037109375,-0.28307491540908813,0.736685574054718,0.10112900286912918,0.07145600020885468,0.32897695899009705,-0.3732079863548279,0.9194459915161133
1766054135585741300,-0.6912587890625,-0.28331997990608215,0.7371223568916321,0.10110300034284592,0.07150000333786011,0.3291093111038208,-0.3734219968318939,0.919359028339386
1766054135595751000,-0.6812490234375,-0.28352731466293335,0.7375202178955078,0.10107400268316269,0.07153599709272385,0.3292120397090912,-0.3736160099506378,0.9192799925804138
1766054135605730300,-0.671269775390625,-0.28392067551612854,0.7382159233093262,0.10102999955415726,0.07160799950361252,0.32941898703575134,-0.3739570081233978,0.9191409945487976
1766054135615740000,-0.661260009765625,-0.2842341661453247,0.7387134432792664,0.10101000219583511,0.07166700065135956,0.3296052813529968,-0.37420400977134705,0.9190379977226257
1766054135635759600,-0.641240478515625,-0.28454557061195374,0.7392492890357971,0.10100899636745453,0.07171200215816498,0.32984018325805664,-0.3744699954986572,0.9189260005950928
1766054135645738800,-0.63126123046875,-0.2845679223537445,0.739207923412323,0.10100500285625458,0.07172799855470657,0.3298320770263672,-0.37445199489593506,0.9189329743385315
1766054135655748600,-0.62125146484375,-0.284559428691864,0.7391457557678223,0.10097900032997131,0.07174400240182877,0.3297591805458069,-0.37442100048065186,0.9189469814300537
1766054135665758200,-0.61124169921875,-0.2845853865146637,0.7391456365585327,0.10094200074672699,0.07176899909973145,0.32968926429748535,-0.3744199872016907,0.9189490079879761
1766054135675768000,-0.60123193359375,-0.2847203016281128,0.7393277883529663,0.10090100020170212,0.07181199640035629,0.3296925127506256,-0.3745090067386627,0.9189140200614929
1766054135685716700,-0.591283203125,-0.284928560256958,0.7396480441093445,0.10086199641227722,0.07186300307512283,0.3297584354877472,-0.3746660053730011,0.9188510179519653
1766054135695726600,-0.5812734375,-0.28510817885398865,0.7399961352348328,0.10085999965667725,0.07188399881124496,0.3298991024494171,-0.3748370110988617,0.9187800288200378
1766054135705705700,-0.571294189453125,-0.285246342420578,0.7403416633605957,0.1009029969573021,0.07187099754810333,0.33012035489082336,-0.3750079870223999,0.9187059998512268
1766054135715685000,-0.56131494140625,-0.2853306233882904,0.7405320405960083,0.10096099972724915,0.07185299694538116,0.3303202688694,-0.37510499358177185,0.9186620116233826
1766054135725664300,-0.551335693359375,-0.2853216230869293,0.7405368089675903,0.10101199895143509,0.07182800024747849,0.3304286599159241,-0.37511101365089417,0.9186549782752991
1766054135735674000,-0.541325927734375,-0.28538528084754944,0.7405893802642822,0.10106100142002106,0.07182499766349792,0.3305721580982208,-0.37514299154281616,0.9186369776725769
1766054135745684000,-0.53131591796875,-0.2854991555213928,0.7406690716743469,0.10111600160598755,0.071834996342659,0.3307548761367798,-0.37519100308418274,0.9186109900474548
1766054135795641000,-0.48135888671875,-0.2864745557308197,0.7417201399803162,0.10150600224733353,0.07190100103616714,0.33222049474716187,-0.3757669925689697,0.9183269739151001
1766054135805651000,-0.47134912109375,-0.28634652495384216,0.7415517568588257,0.10159099847078323,0.07184100151062012,0.3323183059692383,-0.37568798661231995,0.9183549880981445
1766054135815630000,-0.461369873046875,-0.286261647939682,0.7414697408676147,0.1016400009393692,0.07180000096559525,0.3323732912540436,-0.37564900517463684,0.9183679819107056
1766054135825609500,-0.451390625,-0.2861473262310028,0.7413225769996643,0.10166700184345245,0.07176599651575089,0.3323548436164856,-0.375575989484787,0.9183980226516724
1766054135835588600,-0.441411376953125,-0.28611141443252563,0.7412267923355103,0.10168100148439407,0.07175999879837036,0.33235079050064087,-0.37553098797798157,0.9184150099754333
1766054135845568000,-0.431431884765625,-0.2862837612628937,0.7413543462753296,0.10169800370931625,0.07180099934339523,0.33248472213745117,-0.37560200691223145,0.9183809757232666
1766054135855608000,-0.421391845703125,-0.28647011518478394,0.7414571046829224,0.10172200202941895,0.07184799760580063,0.3326345384120941,-0.37566301226615906,0.9183499813079834
1766054135885576400,-0.391423583984375,-0.2865983247756958,0.741351842880249,0.10186100006103516,0.07185500115156174,0.3329677879810333,-0.37563401460647583,0.9183459877967834
1766054135895586300,-0.38141357421875,-0.28653502464294434,0.741153359413147,0.10189700126647949,0.07184399664402008,0.33297914266586304,-0.375542014837265,0.9183800220489502
1766054135905596000,-0.371404052734375,-0.2865368723869324,0.7410053014755249,0.10192299634218216,0.07185500115156174,0.33300572633743286,-0.37547600269317627,0.9184039831161499
1766054135995653400,-0.2813466796875,-0.22846397757530212,0.7439378499984741,0.11553700268268585,0.043657999485731125,0.33952540159225464,-0.37383198738098145,0.9192349910736084
1766054136025621500,-0.25137841796875,-0.2273053228855133,0.7431263327598572,0.11500400304794312,0.04353699833154678,0.3377492427825928,-0.37335899472236633,0.9194999933242798
1766054136035631400,-0.24136865234375,-0.2266000360250473,0.7444363236427307,0.11450999975204468,0.0432949997484684,0.33662259578704834,-0.37388700246810913,0.919359028339386
1766054136045580000,-0.231419921875,-0.2278262823820114,0.7455606460571289,0.11495999991893768,0.04343400150537491,0.3383024334907532,-0.3745029866695404,0.9190449714660645
1766054136055559400,-0.221440673828125,-0.22773878276348114,0.747001051902771,0.11476500332355499,0.04329000040888786,0.33810144662857056,-0.37514498829841614,0.918815016746521
1766054136065538600,-0.21146142578125,-0.22732412815093994,0.745119571685791,0.11471600085496902,0.04339899867773056,0.33748769760131836,-0.37425699830055237,0.9191769957542419
1766054136085527600,-0.191472412109375,-0.22762243449687958,0.743373453617096,0.1149429976940155,0.043650999665260315,0.3377896547317505,-0.37349000573158264,0.919448971748352
1766054136115526400,-0.1614736328125,-0.2282848358154297,0.744170069694519,0.11502700299024582,0.043765999376773834,0.3383847177028656,-0.37390199303627014,0.9192649722099304
1766054136125536300,-0.151463623046875,-0.22836512327194214,0.7443364262580872,0.11506599932909012,0.043758999556303024,0.3385322093963623,-0.3739849925041199,0.9192270040512085
1766054136135545900,-0.1414541015625,-0.22843879461288452,0.744457483291626,0.11511100083589554,0.0437530018389225,0.3386819064617157,-0.37404701113700867,0.9191970229148865
1766054136145525200,-0.131474853515625,-0.2286217361688614,0.7446801066398621,0.11515200138092041,0.04377700015902519,0.33888566493988037,-0.3741630017757416,0.91914302110672
1766054136155534800,-0.121465087890625,-0.22887955605983734,0.7449508309364319,0.11516200006008148,0.04383600130677223,0.3390612304210663,-0.37430399656295776,0.91908198595047
1766054136165514200,-0.11148583984375,-0.22923335433006287,0.7454625964164734,0.11513199657201767,0.0439159981906414,0.33923250436782837,-0.37455999851226807,0.9189770221710205
1766054136175554600,-0.101445556640625,-0.22946003079414368,0.7459139227867126,0.1150979995727539,0.043956998735666275,0.33933258056640625,-0.37477898597717285,0.9188910126686096
1766054136205553200,-0.07144677734375,-0.22979970276355743,0.7464743852615356,0.11510200053453445,0.04401100054383278,0.3395812511444092,-0.37505799531936646,0.9187729954719543
1766054136225511700,-0.05148828125,-0.22995327413082123,0.7465919256210327,0.11513199657201767,0.04404199868440628,0.3397306203842163,-0.375122994184494,0.9187420010566711
1766054136235521500,-0.041478515625,-0.2300274670124054,0.7466738224029541,0.11514300107955933,0.04405499994754791,0.3397996425628662,-0.37516599893569946,0.9187219738960266
1766054136245500700,-0.031499267578125,-0.2301592379808426,0.7467843294143677,0.11516200006008148,0.04408299922943115,0.33991485834121704,-0.3752259910106659,0.918694019317627
1766054136255480000,-0.02152001953125,-0.2302563190460205,0.7468861937522888,0.11516600102186203,0.04410500079393387,0.33998173475265503,-0.3752790093421936,0.9186710119247437
1766054136265489700,-0.01151025390625,-0.23036327958106995,0.7470287680625916,0.1151610016822815,0.04412899911403656,0.3400404453277588,-0.3753510117530823,0.9186409711837769
1766054136275469000,-0.001531005859375,-0.2304718941450119,0.7471530437469482,0.11513900011777878,0.04416299983859062,0.34005945920944214,-0.37541401386260986,0.918615996837616
1766054136285448200,0.0084482421875,-0.23063047230243683,0.7473763823509216,0.11508999764919281,0.044213999062776566,0.34005817770957947,-0.37552401423454285,0.9185749888420105
1766054136295488500,0.018488525390625,-0.23075640201568604,0.7476013898849487,0.1150439977645874,0.04425099864602089,0.3400503993034363,-0.37563300132751465,0.918533980846405
1766054136315416600,0.03841650390625,-0.23097385466098785,0.747978925704956,0.11499500274658203,0.04430399835109711,0.3401013910770416,-0.3758170008659363,0.9184629917144775
1766054136325426200,0.04842626953125,-0.2310444563627243,0.7480299472808838,0.11501000076532364,0.044318001717329025,0.3401721715927124,-0.3758459985256195,0.9184479713439941
1766054136335436000,0.05843603515625,-0.2310401052236557,0.7479843497276306,0.11505000293254852,0.04430599883198738,0.3402492105960846,-0.37582701444625854,0.9184510111808777
1766054136345446000,0.06844580078125,-0.23103606700897217,0.747961163520813,0.11511000245809555,0.04428299888968468,0.3403739929199219,-0.37581899762153625,0.9184479713439941
1766054136355425000,0.078425048828125,-0.23102231323719025,0.7478617429733276,0.11518599838018417,0.04425999894738197,0.34051579236984253,-0.3757759928703308,0.9184579849243164
1766054136365404400,0.088404296875,-0.23103067278862,0.7478413581848145,0.11527600139379501,0.04422900080680847,0.34071144461631775,-0.37577199935913086,0.9184489846229553
1766054136375414000,0.0984140625,-0.2310948371887207,0.7479035258293152,0.11535000056028366,0.04421500116586685,0.3409101665019989,-0.3758080005645752,0.918425977230072
1766054136385393400,0.108393310546875,-0.23119096457958221,0.7480329871177673,0.11542700231075287,0.04420299828052521,0.3411408066749573,-0.3758769929409027,0.9183890223503113
1766054136435381200,0.15838134765625,-0.2313118427991867,0.748458743095398,0.11566700041294098,0.04409400001168251,0.3417906165122986,-0.37609100341796875,0.9182760119438171
1766054136455339500,0.178339599609375,-0.23142461478710175,0.7485997676849365,0.11567000299692154,0.044116999953985214,0.3418691158294678,-0.3761630058288574,0.9182450175285339
1766054136465379800,0.1883798828125,-0.23154474794864655,0.7487289309501648,0.11566899716854095,0.04414600133895874,0.34193965792655945,-0.37623000144958496,0.9182159900665283
1766054136475359200,0.198359130859375,-0.23166164755821228,0.7488746643066406,0.11567199975252151,0.04416999965906143,0.34202083945274353,-0.3763040006160736,0.9181849956512451
1766054136485338400,0.20833837890625,-0.23179294168949127,0.7490128874778748,0.11568800359964371,0.04419500008225441,0.3421346843242645,-0.3763769865036011,0.9181510210037231
1766054136505327400,0.228327392578125,-0.2320263832807541,0.7492340803146362,0.11569900065660477,0.0442500002682209,0.3422948122024536,-0.37649399042129517,0.9180989861488342
1766054136515306800,0.238306640625,-0.23213987052440643,0.7492724061012268,0.11570700258016586,0.04428499937057495,0.34236589074134827,-0.37651899456977844,0.9180870056152344
1766054136525316400,0.24831640625,-0.23223480582237244,0.7492843866348267,0.11570599675178528,0.044319998472929,0.3424048125743866,-0.3765310049057007,0.9180799722671509
1766054136535326200,0.258326171875,-0.23235362768173218,0.749306857585907,0.11570200324058533,0.04436400160193443,0.3424489498138428,-0.37654900550842285,0.9180709719657898
1766054136545336000,0.268336181640625,-0.23246413469314575,0.7493178248405457,0.11569900065660477,0.04440600052475929,0.3424897789955139,-0.3765609860420227,0.9180650115013123
1766054136555315200,0.278315185546875,-0.2325698882341385,0.7493132948875427,0.1156890019774437,0.044450998306274414,0.34251049160957336,-0.37656599283218384,0.9180610179901123
1766054136565294300,0.28829443359375,-0.23274008929729462,0.7493704557418823,0.11569000035524368,0.04450799897313118,0.3425930142402649,-0.37660300731658936,0.9180439710617065
1766054136575273700,0.298273681640625,-0.23298287391662598,0.7495264410972595,0.11569400131702423,0.04457800090312958,0.34272992610931396,-0.3766910135746002,0.9180030226707458
1766054136595293200,0.318293212890625,-0.23365192115306854,0.7500773072242737,0.11571899801492691,0.044748999178409576,0.34316033124923706,-0.3769879937171936,0.9178699851036072
1766054136615313000,0.33831298828125,-0.23412150144577026,0.7504366636276245,0.11585699766874313,0.044822998344898224,0.3437202274799347,-0.3771899938583374,0.9177659749984741
1766054136635271200,0.358271240234375,-0.23445986211299896,0.7506678104400635,0.11602199822664261,0.044853001832962036,0.34426161646842957,-0.37732601165771484,0.9176880121231079
1766054136645250600,0.36825048828125,-0.234648659825325,0.7507715225219727,0.11613599956035614,0.044863998889923096,0.34460678696632385,-0.3773919939994812,0.9176449775695801
1766054136655260200,0.37826025390625,-0.23476915061473846,0.750820517539978,0.11626099795103073,0.04485199972987175,0.34493792057037354,-0.37742799520492554,0.9176160097122192
1766054136665270000,0.38827001953125,-0.23478232324123383,0.7507535815238953,0.11636800318956375,0.044821999967098236,0.34516414999961853,-0.37740400433540344,0.9176130294799805
1766054136675249400,0.39824951171875,-0.23480042815208435,0.7506508827209473,0.1164259985089302,0.044819001108407974,0.3452790081501007,-0.377360999584198,0.9176239967346191
1766054136685228500,0.408228515625,-0.23491647839546204,0.7506731748580933,0.11644099652767181,0.044854000210762024,0.3453635275363922,-0.37738001346588135,0.9176120162010193
1766054136695238400,0.41823828125,-0.23517857491970062,0.7508321404457092,0.11642500013113022,0.04493900015950203,0.3454659581184387,-0.377469003200531,0.9175739884376526
1766054136705217500,0.428217529296875,-0.23554593324661255,0.7511469125747681,0.11639399826526642,0.04504900053143501,0.34560784697532654,-0.37763598561286926,0.9175029993057251
1766054136715197000,0.438197021484375,-0.23589740693569183,0.7515000700950623,0.1163259968161583,0.045162998139858246,0.3456699550151825,-0.3778170049190521,0.9174320101737976
1766054136765123600,0.48812353515625,-0.2361391931772232,0.7511221170425415,0.11601600050926208,0.045434001833200455,0.345023512840271,-0.37764599919319153,0.917527973651886
