time,seconds_elapsed,bpm
1766054134629000000,-1.648,0
1766054135629000000,-0.648,0
1766054136938000000,0.660999755859375,0
1766054137938000000,1.660999755859375,0
1766054138938000000,2.660999755859375,0
1766054139938000000,3.660999755859375,0
1766054140937000000,4.66,0
1766054141936000000,5.659,0
1766054142936000000,6.659,0
1766054143935000000,7.658,0
1766054144934000000,8.657000244140624,0
1766054145933000000,9.656,0
1766054146932000000,10.655,0
1766054147931000000,11.654,0
1766054148930000000,12.652999755859375,0
1766054247562000000,111.28499975585937,117
1766055127129000000,990.852,0
1766055805176000000,1668.899,0
1766056146400000000,2010.123,0
1766056147199000000,2010.922,108
1766056148107000000,2011.83,109
1766056149105000000,2012.828,111
1766056150104000000,2013.827,111
1766056151104000000,2014.827,111
1766056152104000000,2015.827,112
1766056385080000000,2248.803,0
1766056386079000000,2249.802,102
1766056387079000000,2250.802,102
1766056388078000000,2251.8010002441406,100
1766056389072000000,2252.795,101
1766056390072000000,2253.795,102
1766056391071000000,2254.794,103
1766056447115000000,2310.838,0
1766056448114000000,2311.8369997558593,89
1766056449114000000,2312.8369997558593,88
1766056450114000000,2313.8369997558593,89
1766056451115000000,2314.838,91
1766056452110000000,2315.8330002441407,89
1766056453111000000,2316.834,87
1766056547148000000,2410.871,87
1766057503003000000,3366.726,0
1766057504137000000,3367.86,0
1766057505136000000,3368.859,0
1766057506136000000,3369.859,0
1766057507126000000,3370.849000244141,0
1766057508125000000,3371.848,0
1766059832151000000,5695.874,0
