time,seconds_elapsed,z,y,x
1766054134476122000,-1.8008779296875,7.046135425567627,-6.746860504150391,-2.4588451385498047
1766054134506151400,-1.7708486328125,6.938396453857422,-6.646304130554199,-2.3271639347076416
1766054134516161300,-1.760838623046875,7.010222434997559,-6.617573261260986,-2.3750481605529785
1766054134526140400,-1.750859619140625,6.5912370681762695,-6.607996463775635,-2.276885747909546
1766054134566148900,-1.71085107421875,7.259219646453857,-6.665457725524902,-2.4899697303771973
1766054134576128300,-1.700871826171875,7.072471618652344,-6.72531270980835,-2.5761611461639404
1766054134636064800,-1.640935302734375,7.2137298583984375,-6.687005519866943,-2.250549554824829
1766054134646105000,-1.63089501953125,7.2113356590271,-6.773196697235107,-2.346317768096924
1766054134656114700,-1.62088525390625,7.144298076629639,-6.7923502922058105,-2.3798365592956543
1766054134666124500,-1.61087548828125,7.15387487411499,-6.507440090179443,-2.231395959854126
1766054134676073200,-1.6009267578125,7.184999465942383,-6.44279670715332,-2.233790159225464
1766054134686052600,-1.590947509765625,7.060500621795654,-6.466738700866699,-2.252943754196167
1766054134696092700,-1.5809072265625,7.022193431854248,-6.5912370681762695,-2.315192937850952
1766054134706102500,-1.5708974609375,6.871358871459961,-6.7277069091796875,-2.1954829692840576
1766054134726091500,-1.550908447265625,6.754043102264404,-6.845022678375244,-2.2242133617401123
1766054134736131800,-1.5408681640625,6.7061591148376465,-6.773196697235107,-2.296039342880249
1766054134756090400,-1.52090966796875,6.734889507293701,-6.646304130554199,-2.3535003662109375
1766054134766100200,-1.510899658203125,6.835445880889893,-6.67982292175293,-2.360682964324951
1766054134776109800,-1.50089013671875,6.687005519866943,-6.756437301635742,-2.3989901542663574
1766054134786089200,-1.490910888671875,6.794744491577148,-6.703764915466309,-2.432508945465088
1766054134826097700,-1.45090234375,6.947973251342773,-6.797138690948486,-2.4468741416931152
1766054134836107500,-1.440892578125,7.01979923248291,-6.871358871459961,-2.4157495498657227
1766054134846086700,-1.430913330078125,6.952761650085449,-6.907271862030029,-2.4444799423217773
1766054134856096500,-1.420903564453125,6.979097843170166,-6.797138690948486,-2.3487119674682617
1766054134866106000,-1.410893798828125,7.060500621795654,-6.562506675720215,-2.298433542251587
1766054134876085500,-1.40091455078125,7.079654216766357,-6.512228488922119,-2.346317768096924
1766054134886095400,-1.390904541015625,7.141903877258301,-6.509834289550781,-2.31758713722229
1766054134896105000,-1.38089501953125,7.12035608291626,-6.481103897094727,-2.279279947280884
1766054134916124400,-1.36087548828125,7.024587631225586,-6.694188117980957,-2.387019157409668
1766054134936113700,-1.34088623046875,7.026981830596924,-6.761225700378418,-2.3918075561523438
1766054134946123300,-1.330876708984375,7.072471618652344,-6.718130111694336,-2.4157495498657227
1766054134956102700,-1.3208974609375,7.072471618652344,-6.718130111694336,-2.4157495498657227
1766054134966112300,-1.3108876953125,7.129932880401611,-6.641515731811523,-2.33913516998291
1766054134976091600,-1.300908447265625,7.108384609222412,-6.6391215324401855,-2.3726539611816406
1766054134986101200,-1.290898681640625,7.132327079772949,-6.813898086547852,-2.3535003662109375
1766054134996111000,-1.280888916015625,7.103596210479736,-6.8378400802612305,-2.3343467712402344
1766054135006090200,-1.27090966796875,7.072471618652344,-6.806715488433838,-2.3295583724975586
1766054135026140400,-1.250859619140625,6.912060260772705,-6.825869083404541,-2.3127987384796143
1766054135036119600,-1.24088037109375,6.890512466430664,-6.665457725524902,-2.3918075561523438
1766054135046099000,-1.230901123046875,6.868964672088623,-6.651092529296875,-2.2816741466522217
1766054135056139300,-1.22086083984375,6.89530086517334,-6.552929878234863,-2.293645143508911
1766054135066118400,-1.210881591796875,6.885724067687988,-6.552929878234863,-2.365471363067627
1766054135076067000,-1.200932861328125,6.89530086517334,-6.737283706665039,-2.346317768096924
1766054135086107400,-1.190892578125,6.943184852600098,-6.75883150100708,-2.3774423599243164
1766054135096086800,-1.180913330078125,6.84981107711792,-6.730101108551025,-2.434903144836426
1766054135106035500,-1.170964599609375,6.885724067687988,-6.641515731811523,-2.4803929328918457
1766054135115984100,-1.161015869140625,6.926425457000732,-6.694188117980957,-2.4396915435791016
1766054135136003600,-1.140996337890625,7.038952827453613,-6.531382083892822,-2.33913516998291
1766054135145983000,-1.13101708984375,7.024587631225586,-6.63433313369751,-2.477998733520508
1766054135155962000,-1.121037841796875,7.0126166343688965,-6.730101108551025,-2.408566951751709
1766054135165972000,-1.111028076171875,6.9695210456848145,-6.801927089691162,-2.4205379486083984
1766054135176012300,-1.10098779296875,6.952761650085449,-6.761225700378418,-2.5234885215759277
1766054135185991400,-1.091008544921875,6.943184852600098,-6.708553314208984,-2.33913516998291
1766054135195970800,-1.081029296875,6.976703643798828,-6.629544734954834,-2.3032219409942627
