time,seconds_elapsed,yaw,pitch,qy,qz,roll,qx,qw
1765881739566214000,-1.4327861328125,-0.17565055191516876,0.162673220038414,0.05698699876666069,0.08201500028371811,0.1292096972465515,-0.08640900254249573,0.9912409782409668
1765881739606192000,-1.392807861328125,-0.1766696572303772,0.16411404311656952,0.06048300117254257,0.08215100318193436,0.13648897409439087,-0.08745100349187851,0.99093097448349
1765881739616140800,-1.382859130859375,-0.1770787537097931,0.164610356092453,0.060826998203992844,0.08230099827051163,0.13726624846458435,-0.08774100244045258,0.9908720254898071
1765881739626120000,-1.372880126953125,-0.177294060587883,0.1668136715888977,0.06082199886441231,0.08231499791145325,0.13748347759246826,-0.08884699642658234,0.990772008895874
1765881739636068600,-1.362931396484375,-0.17755410075187683,0.16818298399448395,0.06095699965953827,0.0823730006814003,0.13790911436080933,-0.08955000340938568,0.9906960129737854
1765881739646048000,-1.352951904296875,-0.17763739824295044,0.1687290519475937,0.06109900027513504,0.08237800002098083,0.13825511932373047,-0.08983699977397919,0.9906610250473022
1765881739666037000,-1.332962890625,-0.1776202917098999,0.16847814619541168,0.06075900048017502,0.08241099864244461,0.13754336535930634,-0.08968300372362137,0.9906929731369019
1765881739675985700,-1.323014404296875,-0.1776668280363083,0.1683720052242279,0.060474999248981476,0.08246400207281113,0.13696420192718506,-0.08960799872875214,0.9907130002975464
1765881739695944200,-1.303055908203125,-0.17792357504367828,0.16793620586395264,0.05985900014638901,0.08266399800777435,0.13570252060890198,-0.08934800326824188,0.9907569885253906
1765881739705923600,-1.293076416015625,-0.17810051143169403,0.16819968819618225,0.05961500108242035,0.08276200294494629,0.13525095582008362,-0.08946499973535538,0.9907529950141907
1765881739715872300,-1.283127685546875,-0.17822186648845673,0.16834299266338348,0.05935699865221977,0.0828389972448349,0.13475468754768372,-0.08951900154352188,0.9907569885253906
1765881739725851400,-1.273148681640625,-0.1782979667186737,0.16795970499515533,0.058993998914957047,0.08292499929666519,0.13399235904216766,-0.0892999991774559,0.9907910227775574
1765881739745840400,-1.25315966796875,-0.17840808629989624,0.16657620668411255,0.05818900093436241,0.08310800045728683,0.1322460025548935,-0.08854600042104721,0.9908909797668457
1765881739765860000,-1.233139892578125,-0.17866557836532593,0.16478949785232544,0.05730900168418884,0.08338499814271927,0.13032321631908417,-0.08758900314569473,0.9910039901733398
1765881739795828200,-1.203171875,-0.17892402410507202,0.16462342441082,0.05661499872803688,0.08358000218868256,0.12892967462539673,-0.08745600283145905,0.991038978099823
1765881739815847700,-1.18315234375,-0.1787290722131729,0.16398872435092926,0.05643700063228607,0.08352500200271606,0.12849310040473938,-0.087117999792099,0.9910839796066284
1765881739825857500,-1.173142578125,-0.1786133497953415,0.1637423038482666,0.05650399997830391,0.08347199857234955,0.1285947561264038,-0.08699700236320496,0.9910950064659119
1765881739835867400,-1.163132568359375,-0.17850328981876373,0.16377359628677368,0.05666999891400337,0.08340200036764145,0.12892311811447144,-0.08702299743890762,0.9910899996757507
1765881739845846500,-1.153153564453125,-0.17827065289020538,0.16364668309688568,0.05691700056195259,0.08327099680900574,0.12938909232616425,-0.08697299659252167,0.9910910129547119
1765881739855826000,-1.143174072265625,-0.1780240833759308,0.16320019960403442,0.05714000016450882,0.08314800262451172,0.1297752559185028,-0.0867609977722168,0.9911069869995117
1765881739865835500,-1.13316455078125,-0.17775659263134003,0.16247281432151794,0.05738599970936775,0.08302400261163712,0.13017959892749786,-0.08641000092029572,0.991133987903595
1765881739875784200,-1.1232158203125,-0.17760981619358063,0.16212542355060577,0.05757800117135048,0.08294899761676788,0.13052146136760712,-0.0862480029463768,0.991142988204956
1765881739895712300,-1.103287841796875,-0.17737892270088196,0.1622508317232132,0.0579960010945797,0.08279400318861008,0.13135667145252228,-0.08633799850940704,0.9911239743232727
1765881739905722000,-1.09327783203125,-0.1771974414587021,0.16237330436706543,0.05828100070357323,0.08267500251531601,0.1319274753332138,-0.08641699701547623,0.9911100268363953
1765881739925680600,-1.0733193359375,-0.17668317258358002,0.16217540204524994,0.058924999088048935,0.08237399905920029,0.13316355645656586,-0.08635500073432922,0.9911019802093506
1765881739935690200,-1.063309814453125,-0.17644102871418,0.16204743087291718,0.059213001281023026,0.08223500102758408,0.13371166586875916,-0.08630699664354324,0.9911010265350342
1765881739945700000,-1.0532998046875,-0.1761910319328308,0.16205909848213196,0.059484001249074936,0.08208800107240677,0.1342378407716751,-0.08632700145244598,0.9910950064659119
1765881739955710000,-1.0432900390625,-0.1759929358959198,0.16218312084674835,0.059661999344825745,0.08196999877691269,0.13459138572216034,-0.08639699965715408,0.9910879731178284
1765881739965719600,-1.033280517578125,-0.17574848234653473,0.16234488785266876,0.059801001101732254,0.08183100074529648,0.13486573100090027,-0.0864809975028038,0.9910839796066284
1765881739975699000,-1.023301025390625,-0.17550678551197052,0.16260090470314026,0.05985400080680847,0.0816970020532608,0.13497552275657654,-0.0866049975156784,0.9910809993743896
1765881739985708500,-1.01329150390625,-0.17516812682151794,0.162897527217865,0.059845998883247375,0.0815190002322197,0.1349574327468872,-0.08674100041389465,0.9910839796066284
1765881739995688000,-1.00331201171875,-0.1748048961162567,0.16310125589370728,0.059755001217126846,0.0813400000333786,0.13476096093654633,-0.0868230015039444,0.9910969734191895
1765881740025656000,-0.973343994140625,-0.1734207719564438,0.1624273806810379,0.059317998588085175,0.08072499930858612,0.13369573652744293,-0.08640500158071518,0.9912099838256836
1765881740035604700,-0.963395263671875,-0.17313314974308014,0.16221271455287933,0.05925200134515762,0.08059799671173096,0.13351772725582123,-0.08628299832344055,0.9912350177764893
1765881740045584100,-0.953415771484375,-0.17287400364875793,0.1621869057416916,0.05928200110793114,0.08046899735927582,0.13355328142642975,-0.0862639993429184,0.9912449717521667
1765881740055563300,-0.943436767578125,-0.17265525460243225,0.16219176352024078,0.059317998588085175,0.08035799860954285,0.133607417345047,-0.08626200258731842,0.9912530183792114
1765881740065573000,-0.933427001953125,-0.17239020764827728,0.16196972131729126,0.05933700129389763,0.08023499697446823,0.1336022913455963,-0.08614400029182434,0.99127197265625
1765881740075521800,-0.923478271484375,-0.1721835434436798,0.16166752576828003,0.059356000274419785,0.080144003033638,0.13359488546848297,-0.08598800003528595,0.9912909865379333
1765881740085531600,-0.91346826171875,-0.17196300625801086,0.16137303411960602,0.05937200039625168,0.08004599809646606,0.13358116149902344,-0.08583500236272812,0.9913120269775391
1765881740105490200,-0.893509765625,-0.1716589480638504,0.16132938861846924,0.059431999921798706,0.07989300042390823,0.13367187976837158,-0.08580800145864487,0.9913229942321777
1765881740115438800,-0.88356103515625,-0.17158038914203644,0.16157522797584534,0.05949399992823601,0.07983899861574173,0.13381263613700867,-0.08593299984931946,0.9913129806518555
1765881740125479200,-0.873520751953125,-0.17153671383857727,0.16209262609481812,0.05953500047326088,0.07979299873113632,0.13393880426883698,-0.08619300276041031,0.9912909865379333
1765881740135488800,-0.86351123046875,-0.17150527238845825,0.16278548538684845,0.059664998203516006,0.07973799854516983,0.13426169753074646,-0.08654800057411194,0.9912570118904114
1765881740155478000,-0.84352197265625,-0.1710950881242752,0.1631765216588974,0.05976000055670738,0.07951200008392334,0.13445323705673218,-0.0867369994521141,0.9912530183792114
