time,seconds_elapsed,bpm
1766847119213000000,1.555,0
1766847120317000000,2.659,86
1766847121316000000,3.658,87
1766847122315000000,4.657,88
1766847123315000000,5.657,89
1766847124314000000,6.655999755859375,91
1766847125316000000,7.658,92
1766847126316000000,8.658,93
1766847127315000000,9.657,94
1766847128314000000,10.655999755859375,95
1766847129313000000,11.655,95
1766847130312000000,12.654,94
1766847131311000000,13.653,94
1766847132311000000,14.653,94
1766847133310000000,15.652000244140625,94
1766847134310000000,16.652000244140623,94
1766847135309000000,17.651,95
1766847136309000000,18.651,95
1766847137308000000,19.65,95
1766847138308000000,20.65,94
1766847139307000000,21.649,93
1766847140307000000,22.649,94
1766847141306000000,23.647999755859374,94
1766847142305000000,24.647,95
1766847143304000000,25.646,95
1766847144304000000,26.646,95
1766847145304000000,27.646,95
1766847146303000000,28.645,0
1766847147303000000,29.645,95
1766847148302000000,30.644000244140624,95
1766847149302000000,31.644000244140624,96
1766847150301000000,32.643,0
1766847151301000000,33.643,96
1766847152301000000,34.643,96
1766847153300000000,35.642,97
1766847154300000000,36.642,99
1766847155300000000,37.642,100
1766847156300000000,38.642,99
1766847157299000000,39.641,101
1766847158299000000,40.641,101
1766847159299000000,41.641,100
1766847160298000000,42.63999975585938,100
1766847161298000000,43.63999975585938,100
1766847162297000000,44.639,101
1766847163296000000,45.638,100
1766847164296000000,46.638,101
1766847165296000000,47.638,102
1766847166296000000,48.638,102
1766847167296000000,49.638,100
1766847168296000000,50.638,101
1766847169296000000,51.638,101
1766847170296000000,52.638,103
1766847171296000000,53.638,103
1766847172296000000,54.638,103
1766847173296000000,55.638,105
1766847174296000000,56.638,105
1766847175296000000,57.638,105
1766847176296000000,58.638,105
1766847177296000000,59.638,104
1766847178295000000,60.637,106
1766847179295000000,61.637,106
1766847180295000000,62.637,105
1766847181295000000,63.637,105
1766847182295000000,64.637,104
1766847183294000000,65.63600024414062,105
1766847184294000000,66.63600024414062,106
1766847185294000000,67.63600024414062,106
1766847186294000000,68.63600024414062,106
1766847187294000000,69.63600024414062,107
1766847188294000000,70.63600024414062,107
1766847189294000000,71.63600024414062,108
1766847190294000000,72.63600024414062,108
1766847191293000000,73.635,108
1766847192293000000,74.635,107
1766847193293000000,75.635,106
1766847194293000000,76.635,106
1766847195293000000,77.635,107
1766847196294000000,78.63600024414062,108
1766847197293000000,79.635,108
1766847198294000000,80.63600024414062,110
1766847199294000000,81.63600024414062,113
1766847200294000000,82.63600024414062,113
1766847201294000000,83.63600024414062,114
1766847202294000000,84.63600024414062,113
1766847203294000000,85.63600024414062,113
1766847204294000000,86.63600024414062,114
1766847205294000000,87.63600024414062,115
1766847206294000000,88.63600024414062,115
1766847207294000000,89.63600024414062,115
1766847208294000000,90.63600024414062,116
1766847209294000000,91.63600024414062,116
1766847210294000000,92.63600024414062,115
1766847211294000000,93.63600024414062,113
1766847212293000000,94.635,113
1766847213294000000,95.63600024414062,114
1766847214294000000,96.63600024414062,117
1766847215294000000,97.63600024414062,117
1766847216294000000,98.63600024414062,117
1766847217294000000,99.63600024414062,116
1766847218295000000,100.637,114
1766847219295000000,101.637,112
1766847220295000000,102.637,113
1766847221295000000,103.637,113
1766847222296000000,104.638,111
1766847223296000000,105.638,110
1766847224297000000,106.639,109
1766847225297000000,107.639,109
1766847226298000000,108.63999975585938,108
1766847227298000000,109.63999975585938,108
1766847228299000000,110.641,107
1766847229299000000,111.641,108
1766847230298000000,112.63999975585938,110
1766847231299000000,113.641,110
1766847232299000000,114.641,108
1766847233300000000,115.642,110
1766847234300000000,116.642,112
1766847235301000000,117.643,111
1766847236301000000,118.643,110
1766847237302000000,119.64400024414063,110
1766847238302000000,120.64400024414063,110
1766847239303000000,121.645,109
1766847240303000000,122.645,109
1766847241304000000,123.646,109
1766847242304000000,124.646,109
1766847243304000000,125.646,110
1766847244305000000,126.647,110
1766847245305000000,127.647,110
1766847246305000000,128.647,110
1766847247305000000,129.647,111
1766847248306000000,130.6479997558594,111
1766847249306000000,131.6479997558594,111
1766847250306000000,132.6479997558594,110
1766847251307000000,133.649,109
1766847252307000000,134.649,109
1766847253307000000,135.649,111
1766847254308000000,136.65,109
1766847255308000000,137.65,108
1766847256309000000,138.651,107
1766847257309000000,139.651,108
1766847258310000000,140.65200024414062,108
1766847259311000000,141.653,107
1766847260312000000,142.654,108
1766847261312000000,143.654,109
1766847262313000000,144.655,109
1766847263314000000,145.65599975585937,110
1766847264314000000,146.65599975585937,112
1766847265314000000,147.65599975585937,113
1766847266314000000,148.65599975585937,116
1766847267314000000,149.65599975585937,119
1766847268314000000,150.65599975585937,122
1766847269315000000,151.657,122
1766847270315000000,152.657,121
1766847271315000000,153.657,122
1766847272316000000,154.658,123
1766847273316000000,155.658,124
1766847274316000000,156.658,122
1766847275317000000,157.659,121
1766847276317000000,158.659,122
1766847277318000000,159.66000024414063,122
1766847278319000000,160.661,121
1766847279320000000,161.662,121
1766847280320000000,162.662,120
1766847281321000000,163.663,121
1766847282321000000,164.663,119
1766847283322000000,165.66399975585938,118
1766847284322000000,166.66399975585938,117
1766847285323000000,167.665,115
1766847286324000000,168.666,114
1766847287325000000,169.667,113
1766847288325000000,170.667,112
1766847289325000000,171.667,0
1766847290325000000,172.667,112
1766847291325000000,173.667,113
1766847292326000000,174.66800024414061,112
1766847293326000000,175.66800024414061,113
1766847294326000000,176.66800024414061,0
1766847295326000000,177.66800024414061,114
1766847296326000000,178.66800024414061,115
1766847297326000000,179.66800024414061,116
1766847298327000000,180.669,116
1766847299327000000,181.669,117
1766847300328000000,182.67,116
1766847301328000000,183.67,115
1766847302328000000,184.67,114
1766847303328000000,185.67,113
1766847304328000000,186.67,114
1766847305328000000,187.67,115
1766847306329000000,188.671,114
1766847307329000000,189.671,114
1766847308330000000,190.6719997558594,114
1766847309330000000,191.6719997558594,113
1766847310331000000,192.673,115
1766847311331000000,193.673,115
1766847312331000000,194.673,115
1766847313331000000,195.673,115
1766847314331000000,196.673,114
1766847315332000000,197.674,113
1766847316332000000,198.674,113
1766847317332000000,199.674,112
1766847318333000000,200.675,111
1766847319333000000,201.675,110
1766847320333000000,202.675,109
1766847321333000000,203.675,109
1766847322333000000,204.675,107
1766847323332000000,205.674,107
1766847324332000000,206.674,108
1766847325332000000,207.674,108
1766847326332000000,208.674,107
1766847327333000000,209.675,106
1766847328333000000,210.675,105
1766847329334000000,211.67600024414062,106
1766847330334000000,212.67600024414062,106
1766847331334000000,213.67600024414062,106
1766847332335000000,214.677,105
1766847333335000000,215.677,103
1766847334336000000,216.678,104
1766847335337000000,217.679,105
1766847336337000000,218.679,106
1766847337337000000,219.679,106
1766847338337000000,220.679,106
1766847339337000000,221.679,106
1766847340337000000,222.679,108
1766847341337000000,223.679,109
1766847342338000000,224.67999975585937,108
1766847343339000000,225.681,110
1766847344340000000,226.682,112
1766847345340000000,227.682,113
1766847346341000000,228.683,113
1766847347341000000,229.683,113
1766847348341000000,230.683,112
1766847349342000000,231.68400024414063,113
1766847350342000000,232.68400024414063,114
1766847351343000000,233.685,115
1766847352343000000,234.685,116
1766847353344000000,235.686,116
1766847354345000000,236.687,117
1766847355345000000,237.687,117
1766847356346000000,238.68799975585938,117
1766847357347000000,239.689,117
1766847358347000000,240.689,117
1766847359348000000,241.69,118
1766847360348000000,242.69,119
1766847361349000000,243.691,118
1766847362350000000,244.69200024414062,118
1766847363351000000,245.693,118
1766847364352000000,246.694,117
1766847365352000000,247.694,117
1766847366353000000,248.695,117
1766847367354000000,249.69599975585936,118
1766847368354000000,250.69599975585936,119
1766847369355000000,251.697,120
1766847370355000000,252.697,121
1766847371356000000,253.698,121
1766847372357000000,254.699,121
1766847373358000000,255.70000024414063,120
1766847374358000000,256.7000002441406,119
1766847375359000000,257.701,119
1766847376360000000,258.702,118
1766847377360000000,259.702,118
1766847378361000000,260.703,117
1766847379363000000,261.705,118
1766847380364000000,262.706,117
1766847381365000000,263.707,117
1766847382365000000,264.707,119
1766847383366000000,265.70800024414064,120
1766847384366000000,266.70800024414064,118
1766847385367000000,267.709,119
1766847386368000000,268.71,120
1766847387369000000,269.711,122
1766847388369000000,270.711,121
1766847389370000000,271.7119997558594,121
1766847390371000000,272.713,122
1766847391372000000,273.714,122
1766847392371000000,274.713,123
1766847393372000000,275.714,122
1766847394373000000,276.715,121
1766847395374000000,277.7160002441406,120
1766847396375000000,278.717,119
1766847397375000000,279.717,119
1766847398375000000,280.717,120
1766847399376000000,281.718,121
1766847400377000000,282.719,118
1766847401378000000,283.71999975585936,119
1766847402379000000,284.721,0
1766847403380000000,285.722,117
1766847404381000000,286.723,116
1766847405382000000,287.7240002441406,116
1766847406383000000,288.725,115
1766847407384000000,289.726,114
1766847408385000000,290.727,111
1766847409385000000,291.727,111
1766847410386000000,292.7279997558594,109
1766847411386000000,293.7279997558594,111
