time,seconds_elapsed,z,y,x
1766400136982614300,-1.5903857421875,-37.380001068115234,-17.100000381469727,-12.059999465942383
1766400137002664400,-1.57033544921875,-38.70000076293945,-17.579999923706055,-12.420000076293945
1766400137012674000,-1.560325927734375,-38.63999938964844,-16.920000076293945,-12.239999771118164
1766400137022684000,-1.550316162109375,-38.040000915527344,-17.69999885559082,-12.420000076293945
1766400137032724200,-1.54027587890625,-37.20000076293945,-17.34000015258789,-11.880000114440918
1766400137042734000,-1.530265869140625,-36.36000061035156,-17.520000457763672,-12.479999542236328
1766400137052804900,-1.520195068359375,-36.65999984741211,-18.18000030517578,-12.719999313354492
1766400137062814500,-1.510185546875,-37.13999938964844,-17.639999389648438,-12.59999942779541
1766400137072824300,-1.50017578125,-38.099998474121094,-17.940000534057617,-12.779999732971191
1766400137082834200,-1.490165771484375,-38.7599983215332,-17.520000457763672,-12.239999771118164
1766400137122995200,-1.4500048828125,-39.18000030517578,-17.100000381469727,-11.399999618530273
1766400137133035500,-1.439964599609375,-38.939998626708984,-16.85999870300293,-11.639999389648438
1766400137143045400,-1.42995458984375,-38.87999725341797,-17.03999900817871,-11.880000114440918
1766400137153055000,-1.419945068359375,-38.63999938964844,-16.739999771118164,-12.420000076293945
1766400137163064800,-1.40993505859375,-37.91999816894531,-16.799999237060547,-12.59999942779541
1766400137173105200,-1.399894775390625,-37.13999938964844,-17.399999618530273,-12.539999961853027
1766400137183114800,-1.38988525390625,-36.65999984741211,-17.520000457763672,-12.65999984741211
1766400137193185500,-1.379814453125,-37.13999938964844,-17.34000015258789,-12.179999351501465
1766400137203225900,-1.369774169921875,-37.73999786376953,-17.15999984741211,-12.059999465942383
1766400137213266200,-1.35973388671875,-38.279998779296875,-16.5,-12.059999465942383
1766400137243295500,-1.32970458984375,-38.52000045776367,-17.03999900817871,-12.59999942779541
1766400137253335800,-1.319664306640625,-38.7599983215332,-17.100000381469727,-12.779999732971191
1766400137263345700,-1.309654296875,-38.87999725341797,-17.279998779296875,-12.65999984741211
1766400137273355300,-1.299644775390625,-38.52000045776367,-17.69999885559082,-12.960000038146973
1766400137283365000,-1.289634765625,-37.91999816894531,-17.03999900817871,-12.359999656677246
1766400137293375000,-1.279625,-37.73999786376953,-17.579999923706055,-12.539999961853027
1766400137353433300,-1.219566650390625,-39.18000030517578,-16.979999542236328,-12.059999465942383
1766400137363473700,-1.2095263671875,-39.119998931884766,-16.559999465942383,-12.65999984741211
1766400137373483500,-1.1995166015625,-38.63999938964844,-16.559999465942383,-12.420000076293945
1766400137383493400,-1.189506591796875,-37.07999801635742,-16.559999465942383,-12.420000076293945
1766400137393503000,-1.1794970703125,-36.779998779296875,-17.279998779296875,-12.179999351501465
1766400137423593500,-1.149406494140625,-37.13999938964844,-17.399999618530273,-11.75999927520752
1766400137433603000,-1.13939697265625,-37.31999969482422,-16.920000076293945,-12.179999351501465
1766400137443613000,-1.129386962890625,-38.21999740600586,-17.34000015258789,-12.359999656677246
1766400137453653200,-1.1193466796875,-38.57999801635742,-17.15999984741211,-12.59999942779541
1766400137463662800,-1.109337158203125,-38.52000045776367,-17.459999084472656,-12.059999465942383
1766400137473672700,-1.099327392578125,-38.52000045776367,-17.399999618530273,-11.75999927520752
1766400137483713000,-1.089286865234375,-38.81999969482422,-17.15999984741211,-11.579999923706055
1766400137493753300,-1.07924658203125,-38.57999801635742,-17.760000228881836,-12.059999465942383
1766400137503763000,-1.069237060546875,-39.29999923706055,-17.399999618530273,-12.479999542236328
1766400137523813000,-1.049186767578125,-38.63999938964844,-17.399999618530273,-12.239999771118164
1766400137543832600,-1.02916748046875,-38.459999084472656,-16.3799991607666,-12.179999351501465
1766400137573862000,-0.99913818359375,-38.939998626708984,-16.3799991607666,-12.539999961853027
1766400137583871700,-0.989128173828125,-39.23999786376953,-17.219999313354492,-12.479999542236328
1766400137593912000,-0.979087890625,-39.29999923706055,-17.219999313354492,-12.420000076293945
1766400137603952000,-0.9690478515625,-38.7599983215332,-17.15999984741211,-12.059999465942383
1766400137613992400,-0.959007568359375,-38.939998626708984,-17.940000534057617,-12.359999656677246
1766400137654062000,-0.91893798828125,-37.79999923706055,-17.579999923706055,-12.539999961853027
1766400137664102400,-0.908897705078125,-38.39999771118164,-17.520000457763672,-12.539999961853027
1766400137674112300,-0.8988876953125,-38.52000045776367,-16.559999465942383,-12.239999771118164
1766400137684121900,-0.888878173828125,-38.459999084472656,-17.15999984741211,-12.179999351501465
1766400137694162200,-0.878837890625,-37.91999816894531,-17.03999900817871,-12
1766400137704172000,-0.868827880859375,-37.380001068115234,-16.3799991607666,-11.460000038146973
1766400137714181600,-0.858818359375,-37.5,-16.619998931884766,-11.34000015258789
1766400137744241700,-0.82875830078125,-39.29999923706055,-16.079999923706055,-11.34000015258789
1766400137754251300,-0.818748779296875,-39,-16.5,-11.880000114440918
1766400137764291600,-0.80870849609375,-38.939998626708984,-16.85999870300293,-12.179999351501465
1766400137774301400,-0.798698486328125,-38.70000076293945,-17.279998779296875,-13.079999923706055
1766400137784311000,-0.78868896484375,-38.34000015258789,-17.639999389648438,-13.619999885559082
1766400137794321000,-0.77867919921875,-38.040000915527344,-17.34000015258789,-12.960000038146973
1766400137804361200,-0.768638671875,-37.68000030517578,-17.639999389648438,-12.420000076293945
1766400137814401500,-0.758598388671875,-37.380001068115234,-17.399999618530273,-11.75999927520752
1766400137834421000,-0.7385791015625,-36.47999954223633,-17.34000015258789,-11.279999732971191
1766400137854501600,-0.718498291015625,-36.05999755859375,-16.739999771118164,-12
1766400137864511200,-0.70848876953125,-36.47999954223633,-16.739999771118164,-12.59999942779541
1766400137874490600,-0.69850927734375,-37.13999938964844,-16.3799991607666,-12.059999465942383
1766400137884531000,-0.688468994140625,-38.459999084472656,-15.779999732971191,-11.699999809265137
1766400137894571300,-0.6784287109375,-37.73999786376953,-16.31999969482422,-11.579999923706055
1766400137904580900,-0.668419189453125,-37.31999969482422,-16.739999771118164,-11.460000038146973
1766400137914560300,-0.658439697265625,-37.55999755859375,-17.34000015258789,-12
