time,seconds_elapsed,bpm
1766480055104000000,-3.837,0
1766480056104000000,-2.837,95
1766480057948000000,-0.993,94
1766480058947000000,0.006,94
1766480059947000000,1.006,93
1766480060942000000,2.001000244140625,90
1766480061943000000,3.002,92
1766480062943000000,4.002,91
1766480063943000000,5.002,90
1766480064944000000,6.003,91
1766480065944000000,7.003,92
1766480066944000000,8.003,93
1766480067944000000,9.003,96
1766480068943000000,10.002,96
1766480069942000000,11.001000244140625,96
1766480070942000000,12.001000244140625,94
1766480071942000000,13.001000244140625,93
1766480072942000000,14.001000244140625,92
1766480073942000000,15.001000244140625,94
1766480074942000000,16.001000244140624,94
1766480075943000000,17.002,93
1766480076942000000,18.001000244140624,0
1766480077942000000,19.001000244140624,92
1766480078942000000,20.001000244140624,90
1766480079942000000,21.001000244140624,90
1766480080943000000,22.002,91
1766480081943000000,23.002,90
1766480082943000000,24.002,89
1766480083943000000,25.002,88
1766480084944000000,26.003,89
1766480085944000000,27.003,89
1766480086944000000,28.003,89
1766480087944000000,29.003,88
1766480088944000000,30.003,89
1766480089945000000,31.004,88
1766480090945000000,32.004,87
1766480091946000000,33.00499975585937,87
1766480092946000000,34.00499975585937,87
1766480093947000000,35.006,87
1766480094947000000,36.006,87
1766480095948000000,37.007,89
1766480096948000000,38.007,89
1766480097949000000,39.008,90
1766480098949000000,40.008,90
1766480099950000000,41.00900024414062,89
1766480100950000000,42.00900024414062,89
1766480102672000000,43.731,89
1766480103673000000,44.732,90
1766480104675000000,45.734,90
1766480105675000000,46.734,89
1766480106676000000,47.735,88
1766480107677000000,48.736,88
1766480108678000000,49.737000244140624,88
1766480109678000000,50.737000244140624,89
1766480110679000000,51.738,89
1766480111679000000,52.738,90
1766480112680000000,53.739,90
1766480113681000000,54.74,90
1766480114682000000,55.74099975585938,90
1766480115683000000,56.742,90
1766480116684000000,57.743,91
1766480117685000000,58.744,91
1766480118687000000,59.746,92
1766480119687000000,60.746,95
1766480120688000000,61.747,93
1766480121689000000,62.748,93
1766480122690000000,63.74899975585937,92
1766480123690000000,64.74899975585937,95
1766480124691000000,65.75,94
1766480125692000000,66.751,95
1766480126692000000,67.751,94
1766480127693000000,68.752,94
1766480128693000000,69.752,92
1766480129693000000,70.752,93
1766480130694000000,71.75300024414062,94
1766480131694000000,72.75300024414062,97
1766480132695000000,73.754,98
1766480133695000000,74.754,100
1766480134696000000,75.755,97
1766480135696000000,76.755,98
1766480136697000000,77.756,97
1766480137698000000,78.75699975585937,95
1766480138699000000,79.758,94
1766480139699000000,80.758,93
1766480140700000000,81.759,0
1766480141701000000,82.76,95
1766480142701000000,83.76,95
1766480143702000000,84.76100024414062,94
1766480144702000000,85.76100024414062,93
1766480145703000000,86.762,94
1766480146703000000,87.762,93
1766480147704000000,88.763,92
1766480148705000000,89.764,93
1766480149706000000,90.76499975585938,93
1766480150707000000,91.766,93
1766480151708000000,92.767,90
1766480152709000000,93.768,89
1766480153710000000,94.76900024414063,87
1766480154711000000,95.77,89
1766480155712000000,96.771,88
1766480156712000000,97.771,86
1766480157713000000,98.772,85
1766480158714000000,99.77299975585937,88
1766480159716000000,100.775,88
1766480160717000000,101.776,91
1766480161717000000,102.776,91
1766480162718000000,103.77700024414062,92
1766480163719000000,104.778,93
1766480164719000000,105.778,93
1766480165720000000,106.779,94
1766480166721000000,107.78,98
1766480167722000000,108.78099975585937,101
1766480168723000000,109.782,103
1766480169724000000,110.783,101
1766480170725000000,111.784,100
1766480171725000000,112.784,99
1766480172726000000,113.78500024414062,98
1766480173727000000,114.786,98
1766480174728000000,115.787,98
1766480175729000000,116.788,99
1766480176729000000,117.788,100
1766480177730000000,118.78899975585938,99
1766480178732000000,119.791,99
1766480179732000000,120.791,98
1766480180733000000,121.792,97
1766480181733000000,122.792,97
1766480182735000000,123.794,97
1766480183735000000,124.794,96
1766480184737000000,125.796,95
1766480185738000000,126.79699975585937,95
1766480186739000000,127.798,94
1766480187740000000,128.799,94
1766480188741000000,129.8,94
1766480189742000000,130.80100024414062,94
1766480190743000000,131.802,93
1766480191743000000,132.802,94
1766480192744000000,133.803,95
1766480193745000000,134.804,96
1766480194745000000,135.804,97
1766480195746000000,136.80499975585937,98
1766480196747000000,137.806,97
1766480197748000000,138.807,97
1766480198749000000,139.808,97
1766480199750000000,140.80900024414063,96
1766480200751000000,141.81,95
1766480201752000000,142.811,94
1766480202752000000,143.811,93
1766480203752000000,144.811,94
1766480204753000000,145.812,95
1766480205754000000,146.81299975585938,96
1766480206754000000,147.81299975585938,96
1766480207755000000,148.814,96
1766480208756000000,149.815,97
1766480209756000000,150.815,0
1766480210757000000,151.816,97
1766480211758000000,152.81700024414062,100
1766480212758000000,153.81700024414062,100
1766480213759000000,154.818,99
1766480214759000000,155.818,98
1766480215759000000,156.818,99
1766480216760000000,157.819,100
1766480217760000000,158.819,100
1766480218760000000,159.819,102
1766480219761000000,160.82,102
1766480220761000000,161.82,103
1766480221762000000,162.82099975585936,105
1766480222762000000,163.82099975585936,104
1766480223762000000,164.82099975585936,105
1766480224764000000,165.823,105
1766480225764000000,166.823,104
1766480226764000000,167.823,104
1766480227765000000,168.824,103
1766480228766000000,169.82500024414063,103
1766480229767000000,170.826,101
1766480230768000000,171.827,100
1766480231769000000,172.828,100
1766480232770000000,173.82899975585937,99
1766480233771000000,174.83,98
1766480234772000000,175.831,97
1766480235773000000,176.832,94
1766480236773000000,177.832,92
1766480237774000000,178.83300024414064,92
1766480238775000000,179.834,92
1766480239776000000,180.835,91
1766480240777000000,181.836,94
1766480241778000000,182.83699975585938,95
1766480242779000000,183.838,95
1766480243780000000,184.839,95
1766480244782000000,185.84100024414062,98
1766480245784000000,186.843,100
1766480246785000000,187.844,100
1766480247786000000,188.84499975585936,103
1766480248788000000,189.847,102
1766480249789000000,190.848,103
1766480250791000000,191.85,103
1766480251792000000,192.851,103
1766480252793000000,193.852,103
1766480253794000000,194.85299975585937,103
1766480254797000000,195.856,103
1766480255798000000,196.85700024414064,104
1766480256799000000,197.858,104
1766480257801000000,198.86,104
1766480258801000000,199.86,104
1766480260799000000,201.858,104
1766480261800000000,202.859,105
1766480262802000000,203.86099975585938,104
1766480263803000000,204.862,105
1766480264805000000,205.864,105
1766480265806000000,206.86500024414062,104
1766480266807000000,207.866,102
1766480267808000000,208.867,102
1766480268810000000,209.86899975585936,105
1766480269811000000,210.87,107
1766480270812000000,211.871,107
1766480271813000000,212.872,106
1766480272814000000,213.87300024414063,105
1766480273815000000,214.874,104
1766480274816000000,215.875,104
1766480275816000000,216.875,103
1766480276817000000,217.876,102
1766480277818000000,218.87699975585937,102
1766480278819000000,219.878,103
1766480279820000000,220.879,104
1766480280822000000,221.88100024414064,105
1766480281823000000,222.882,104
1766480282823000000,223.882,102
1766480283824000000,224.883,102
1766480284825000000,225.884,104
1766480285827000000,226.886,106
1766480286828000000,227.887,107
1766480287829000000,228.888,109
1766480288829000000,229.888,111
1766480289830000000,230.88900024414062,114
1766480290831000000,231.89,116
1766480291833000000,232.892,117
1766480292834000000,233.89299975585936,117
1766480293835000000,234.894,116
1766480294837000000,235.896,115
1766480295838000000,236.89700024414063,0
1766480296839000000,237.898,115
1766480297840000000,238.899,115
1766480298842000000,239.90099975585937,117
1766480299843000000,240.902,117
1766480300844000000,241.903,117
1766480301845000000,242.904,116
1766480302847000000,243.906,116
1766480303848000000,244.907,115
1766480304849000000,245.908,115
1766480305851000000,246.91,114
1766480306852000000,247.911,113
1766480307853000000,248.912,112
1766480308854000000,249.91300024414062,112
1766480309855000000,250.914,112
1766480310856000000,251.915,112
1766480311857000000,252.916,113
1766480312858000000,253.91699975585936,113
1766480313859000000,254.918,113
1766480314859000000,255.918,112
1766480315859000000,256.918,111
1766480316860000000,257.919,110
1766480317861000000,258.92,109
1766480318861000000,259.92,108
1766480319863000000,260.922,107
1766480320864000000,261.923,106
1766480321865000000,262.924,106
1766480322866000000,263.9249997558594,106
1766480323867000000,264.926,105
1766480324868000000,265.927,104
1766480325869000000,266.928,103
1766480326870000000,267.92900024414064,103
1766480327871000000,268.93,103
1766480328872000000,269.931,103
1766480329873000000,270.932,104
1766480330875000000,271.934,105
1766480331876000000,272.935,104
1766480332878000000,273.9370002441406,104
1766480333879000000,274.938,105
1766480334880000000,275.939,105
1766480335881000000,276.94,106
1766480336882000000,277.94099975585937,106
1766480337883000000,278.942,106
1766480338885000000,279.944,105
1766480339886000000,280.9450002441406,106
1766480340887000000,281.946,105
1766480341888000000,282.947,105
1766480342889000000,283.948,106
1766480343891000000,284.95,106
1766480344893000000,285.952,107
1766480345894000000,286.95300024414064,107
1766480346896000000,287.955,106
1766480347897000000,288.956,105
1766480348898000000,289.9569997558594,104
1766480349899000000,290.958,104
1766480350900000000,291.959,104
1766480351901000000,292.96,104
1766480352902000000,293.9610002441406,103
1766480353903000000,294.962,103
1766480354904000000,295.963,102
1766480355905000000,296.964,101
1766480356906000000,297.96499975585937,100
1766480357907000000,298.966,100
1766480358908000000,299.967,99
1766480359909000000,300.968,99
1766480360911000000,301.97,100
1766480361911000000,302.97,100
1766480362912000000,303.971,101
1766480363914000000,304.97299975585935,101
1766480364915000000,305.974,101
1766480365916000000,306.975,100
1766480366917000000,307.976,100
1766480367918000000,308.97700024414064,99
1766480368918000000,309.97700024414064,96
1766480369920000000,310.979,95
1766480370920000000,311.979,96
1766480371921000000,312.98,97
1766480372922000000,313.9809997558594,98
1766480373923000000,314.982,99
1766480374924000000,315.983,100
1766480375924000000,316.983,100
1766480376924000000,317.983,100
1766480377924000000,318.983,99
1766480378925000000,319.984,98
1766480379926000000,320.9850002441406,97
1766480380926000000,321.9850002441406,96
1766480381926000000,322.9850002441406,96
1766480382926000000,323.9850002441406,97
1766480383927000000,324.986,99
1766480384927000000,325.986,100
1766480385928000000,326.987,102
1766480386929000000,327.988,103
1766480387930000000,328.98899975585937,102
1766480388931000000,329.99,102
1766480389932000000,330.991,101
1766480390933000000,331.992,100
1766480391935000000,332.994,99
1766480392936000000,333.995,99
1766480393936000000,334.995,98
1766480394937000000,335.996,98
1766480395939000000,336.998,98
1766480396940000000,337.999,99
1766480397941000000,339,100
1766480398942000000,340.00100024414064,101
1766480399943000000,341.002,102
