time,seconds_elapsed,z,y,x
1765542740075812600,-3.1561875,-0.025656340643763542,-0.04153883829712868,-0.09285151958465576
1765542740095801600,-3.136198486328125,-0.0012217304902151227,-0.0806342139840126,-0.03176499158143997
1765542740105842000,-3.126157958984375,0.00366519158706069,-0.0806342139840126,-0.05009094998240471
1765542740125831000,-3.106169189453125,0.01466076634824276,-0.08429940044879913,-0.021991148591041565
1765542740135810000,-3.09618994140625,0.025656340643763542,-0.07330382615327835,-0.03298672288656235
1765542740145850400,-3.086149658203125,0.03298672288656235,-0.05864306539297104,-0.042760565876960754
1765542740155860200,-3.076139892578125,0.02932153269648552,-0.04764748737215996,-0.0354301854968071
1765542740165869800,-3.066130126953125,0.028099801391363144,-0.04398229718208313,-0.021991148591041565
1765542740175879700,-3.056120361328125,0.02321287989616394,-0.03298672288656235,-0.02321287989616394
1765542740185920000,-3.046080078125,0.021991148591041565,-0.012217304669320583,-0.02687807008624077
1765542740215949300,-3.01605078125,-0.004886921960860491,0.01710422709584236,0.02076941914856434
1765542740235938300,-2.996061767578125,-0.013439035043120384,0.009773843921720982,0.0024434609804302454
1765542740245978600,-2.986021484375,-0.00855211354792118,0.006108652334660292,-0.00733038317412138
1765542740255988200,-2.97601171875,-0.00855211354792118,-0.0012217304902151227,-0.00733038317412138
1765542740266028500,-2.965971435546875,-0.010995574295520782,-0.00733038317412138,0.0024434609804302454
1765542740276008000,-2.955991943359375,-0.010995574295520782,-0.012217304669320583,0.015882495790719986
1765542740286017500,-2.945982421875,-0.012217304669320583,-0.01710422709584236,0.021991148591041565
1765542740296027400,-2.93597265625,-0.006108652334660292,-0.021991148591041565,0.012217304669320583
1765542740335975000,-2.896025146484375,-0.0024434609804302454,-0.02321287989616394,0.00733038317412138
1765542740346045700,-2.885954345703125,0.0012217304902151227,-0.02076941914856434,0.015882495790719986
1765542740356024800,-2.87597509765625,0.0012217304902151227,-0.021991148591041565,0.021991148591041565
1765542740366065200,-2.865934814453125,0.006108652334660292,-0.02076941914856434,0.019547687843441963
1765542740376075000,-2.855925048828125,0.009773843921720982,-0.021991148591041565,0.0012217304902151227
1765542740386084900,-2.8459150390625,0.01466076634824276,-0.019547687843441963,-0.00855211354792118
1765542740396094500,-2.835905517578125,0.019547687843441963,-0.01466076634824276,-0.009773843921720982
1765542740416114000,-2.815885986328125,0.02321287989616394,-0.012217304669320583,-0.0012217304902151227
1765542740426123800,-2.805876220703125,0.02076941914856434,-0.00366519158706069,0.004886921960860491
1765542740436103200,-2.795896728515625,0.018325956538319588,-0.0012217304902151227,0.012217304669320583
1765542740446143200,-2.785856689453125,0.015882495790719986,-0.0024434609804302454,0.01466076634824276
1765542740456153000,-2.775846923828125,0.018325956538319588,0.0012217304902151227,0.004886921960860491
1765542740466132500,-2.765867431640625,0.01710422709584236,0.00855211354792118,-0.0024434609804302454
1765542740476142000,-2.75585791015625,0.012217304669320583,0.013439035043120384,-0.00733038317412138
1765542740486121500,-2.74587841796875,0.0024434609804302454,0.015882495790719986,-0.009773843921720982
1765542740496100600,-2.7358994140625,-0.0012217304902151227,0.021991148591041565,-0.015882495790719986
1765542740506110500,-2.7258896484375,-0.004886921960860491,0.02932153269648552,-0.024434609338641167
1765542740536109000,-2.695890869140625,-0.006108652334660292,0.05009094998240471,-0.019547687843441963
1765542740546088400,-2.68591162109375,-0.00855211354792118,0.04886921867728233,0.006108652334660292
1765542740556067600,-2.675932373046875,-0.00733038317412138,0.04886921867728233,0.00366519158706069
1765542740566108000,-2.66589208984375,-0.0012217304902151227,0.0403171069920063,-0.006108652334660292
1765542740576117800,-2.65588232421875,0.00855211354792118,0.03176499158143997,-0.024434609338641167
1765542740586127400,-2.64587255859375,0.009773843921720982,0.028099801391363144,-0.03787364438176155
1765542740596106800,-2.635893310546875,0.013439035043120384,0.028099801391363144,-0.05009094998240471
1765542740606086000,-2.6259140625,0.00733038317412138,0.024434609338641167,-0.06230825558304787
1765542740616065300,-2.615934814453125,0.00366519158706069,0.024434609338641167,-0.05619960278272629
1765542740646063900,-2.58593603515625,-0.00366519158706069,0.036651913076639175,-0.012217304669320583
1765542740656073700,-2.57592626953125,-0.00733038317412138,0.04398229718208313,-0.01466076634824276
1765542740666053000,-2.56594677734375,-0.009773843921720982,0.04886921867728233,-0.024434609338641167
1765542740676062700,-2.555937255859375,-0.009773843921720982,0.05253441259264946,-0.02687807008624077
1765542740686042000,-2.5459580078125,-0.01710422709584236,0.04642575979232788,0.00366519158706069
1765542740696051700,-2.5359482421875,-0.013439035043120384,0.042760565876960754,0.02321287989616394
1765542740706031000,-2.525968994140625,-0.009773843921720982,0.042760565876960754,0.0024434609804302454
1765542740716010200,-2.51598974609375,-0.00733038317412138,0.036651913076639175,-0.013439035043120384
1765542740756019000,-2.47598095703125,-0.013439035043120384,0.010995574295520782,0.012217304669320583
1765542740766028500,-2.465971435546875,-0.009773843921720982,0.00366519158706069,0.010995574295520782
1765542740776038400,-2.455961669921875,-0.00366519158706069,0.0012217304902151227,-0.00366519158706069
1765542740786017500,-2.445982421875,0.00366519158706069,-0.004886921960860491,-0.0012217304902151227
1765542740795997000,-2.436003173828125,0.006108652334660292,-0.010995574295520782,0.00733038317412138
1765542740806006500,-2.425993408203125,0.009773843921720982,-0.009773843921720982,0.012217304669320583
1765542740816016400,-2.415983642578125,0.013439035043120384,-0.010995574295520782,0.012217304669320583
1765542740846015200,-2.38598486328125,0.025656340643763542,-0.009773843921720982,-0.006108652334660292
1765542740856024800,-2.37597509765625,0.02687807008624077,-0.00855211354792118,-0.00366519158706069
1765542740866034700,-2.36596533203125,0.028099801391363144,-0.004886921960860491,-0.00366519158706069
1765542740876044500,-2.35595556640625,0.02932153269648552,0,-0.004886921960860491
1765542740886054100,-2.34594580078125,0.02932153269648552,0.006108652334660292,-0.009773843921720982
1765542740896064000,-2.33593603515625,0.025656340643763542,0.01710422709584236,-0.006108652334660292
1765542740906073900,-2.325926025390625,0.024434609338641167,0.021991148591041565,0.0024434609804302454
1765542740916053000,-2.315947021484375,0.021991148591041565,0.025656340643763542,0.006108652334660292
1765542740926093300,-2.30590673828125,0.021991148591041565,0.03298672288656235,0.0012217304902151227
1765542740976111600,-2.255888427734375,0.02932153269648552,0.02321287989616394,-0.01466076634824276
1765542740986121500,-2.24587841796875,0.02687807008624077,0.019547687843441963,-0.006108652334660292
1765542740996131000,-2.235868896484375,0.02321287989616394,0.018325956538319588,-0.010995574295520782
1765542741006141000,-2.225859130859375,0.019547687843441963,0.013439035043120384,-0.019547687843441963
1765542741016150800,-2.21584912109375,0.01466076634824276,0.009773843921720982,-0.02076941914856434
1765542741026160400,-2.205839599609375,0.012217304669320583,0.00733038317412138,-0.019547687843441963
1765542741036170200,-2.195829833984375,0.012217304669320583,0.00733038317412138,-0.01710422709584236
1765542741066199600,-2.165800537109375,0.0012217304902151227,0.00855211354792118,-0.013439035043120384
1765542741076209200,-2.155790771484375,-0.0024434609804302454,0.006108652334660292,-0.0012217304902151227
1765542741086188500,-2.1458115234375,-0.0024434609804302454,0.0024434609804302454,0.009773843921720982
