time,seconds_elapsed,z,y,x
1765542740075812600,-3.1561875,9.627511024475098,0.06036398187279701,-1.8648803234100342
1765542740095801600,-3.136198486328125,9.628990173339844,0.055033158510923386,-1.8573884963989258
1765542740105842000,-3.126157958984375,9.63106918334961,0.047364242374897,-1.8467950820922852
1765542740125831000,-3.106169189453125,9.634159088134766,0.04156959801912308,-1.8307501077651978
1765542740135810000,-3.09618994140625,9.634839057922363,0.0407162643969059,-1.827183723449707
1765542740145850400,-3.086149658203125,9.636566162109375,0.031659431755542755,-1.8182346820831299
1765542740155860200,-3.076139892578125,9.636951446533203,0.027636779472231865,-1.8162555694580078
1765542740165869800,-3.066130126953125,9.6383695602417,0.02397068589925766,-1.8087694644927979
1765542740175879700,-3.056120361328125,9.639115333557129,0.020979605615139008,-1.8048268556594849
1765542740185920000,-3.046080078125,9.639752388000488,0.010721218772232533,-1.8015118837356567
1765542740215949300,-3.01605078125,9.63976001739502,-0.0036340365186333656,-1.8015011548995972
1765542740235938300,-2.996061767578125,9.639710426330566,-0.0014713603304699063,-1.8017688989639282
1765542740245978600,-2.986021484375,9.639698028564453,-0.0021894911769777536,-1.8018317222595215
1765542740255988200,-2.97601171875,9.63964557647705,-0.0041521512903273106,-1.8021092414855957
1765542740266028500,-2.965971435546875,9.639801025390625,-0.00627141771838069,-1.8012731075286865
1765542740276008000,-2.955991943359375,9.640034675598145,-0.0066068051382899284,-1.8000216484069824
1765542740286017500,-2.945982421875,9.640584945678711,-0.003865726524963975,-1.7970813512802124
1765542740296027400,-2.93597265625,9.641124725341797,-0.0027734923642128706,-1.7941837310791016
1765542740335975000,-2.896025146484375,9.642419815063477,-0.005330967716872692,-1.7872060537338257
1765542740346045700,-2.885954345703125,9.642802238464355,-0.00571224931627512,-1.7851401567459106
1765542740356024800,-2.87597509765625,9.643442153930664,-0.0019252324709668756,-1.7816845178604126
1765542740366065200,-2.865934814453125,9.64365291595459,-0.0002930098562501371,-1.7805476188659668
1765542740376075000,-2.855925048828125,9.644186973571777,0.0024363056290894747,-1.7776522636413574
1765542740386084900,-2.8459150390625,9.644407272338867,0.001678281114436686,-1.7764554023742676
1765542740396094500,-2.835905517578125,9.644429206848145,0.0008077361853793263,-1.776337742805481
1765542740416114000,-2.815885986328125,9.644774436950684,-0.0033088689669966698,-1.774457573890686
1765542740426123800,-2.805876220703125,9.644968032836914,-0.008105656132102013,-1.773388147354126
1765542740436103200,-2.795896728515625,9.645158767700195,-0.010971777141094208,-1.7723348140716553
1765542740446143200,-2.785856689453125,9.645498275756836,-0.00980411283671856,-1.7704976797103882
1765542740456153000,-2.775846923828125,9.646013259887695,-0.00899756420403719,-1.7676934003829956
1765542740466132500,-2.765867431640625,9.646258354187012,-0.009094740264117718,-1.7663511037826538
1765542740476142000,-2.75585791015625,9.645965576171875,-0.011416589841246605,-1.767934799194336
1765542740486121500,-2.74587841796875,9.64608383178711,-0.011031417176127434,-1.767295241355896
1765542740496100600,-2.7358994140625,9.64583969116211,-0.013883646577596664,-1.7686067819595337
1765542740506110500,-2.7258896484375,9.645562171936035,-0.01903139427304268,-1.7700724601745605
1765542740536109000,-2.695890869140625,9.642570495605469,-0.03131629154086113,-1.7861227989196777
1765542740546088400,-2.68591162109375,9.641762733459473,-0.0335676483809948,-1.790441870689392
1765542740556067600,-2.675932373046875,9.641288757324219,-0.033121347427368164,-1.7929977178573608
1765542740566108000,-2.66589208984375,9.640501976013184,-0.03180823102593422,-1.797250509262085
1765542740576117800,-2.65588232421875,9.63982105255127,-0.031361810863018036,-1.8009021282196045
1765542740586127400,-2.64587255859375,9.639159202575684,-0.032101329416036606,-1.8044285774230957
1765542740596106800,-2.635893310546875,9.638505935668945,-0.035609595477581024,-1.8078500032424927
1765542740606086000,-2.6259140625,9.63813304901123,-0.042377837002277374,-1.809693694114685
1765542740616065300,-2.615934814453125,9.637505531311035,-0.05587879568338394,-1.8126614093780518
1765542740646063900,-2.58593603515625,9.636673927307129,-0.0683087557554245,-1.8166550397872925
1765542740656073700,-2.57592626953125,9.63687801361084,-0.06885555386543274,-1.8155499696731567
1765542740666053000,-2.56594677734375,9.636375427246094,-0.07114219665527344,-1.818130612373352
1765542740676062700,-2.555937255859375,9.635579109191895,-0.07800748199224472,-1.8220617771148682
1765542740686042000,-2.5459580078125,9.635208129882812,-0.08146672695875168,-1.8238731622695923
1765542740696051700,-2.5359482421875,9.634577751159668,-0.08176843822002411,-1.8271846771240234
1765542740706031000,-2.525968994140625,9.633934020996094,-0.07992330193519592,-1.830659031867981
1765542740716010200,-2.51598974609375,9.63300609588623,-0.08064191043376923,-1.8355038166046143
1765542740756019000,-2.47598095703125,9.63084888458252,-0.09546873718500137,-1.8460825681686401
1765542740766028500,-2.465971435546875,9.63082504272461,-0.09427842497825623,-1.8462674617767334
1765542740776038400,-2.455961669921875,9.630661010742188,-0.09344441443681717,-1.847169280052185
1765542740786017500,-2.445982421875,9.630447387695312,-0.0938333198428154,-1.8482589721679688
1765542740795997000,-2.436003173828125,9.63057804107666,-0.09293106198310852,-1.8476234674453735
1765542740806006500,-2.425993408203125,9.63049602508545,-0.09201920032501221,-1.8480980396270752
1765542740816016400,-2.415983642578125,9.63040828704834,-0.08938922733068466,-1.8486814498901367
1765542740826026200,-2.405973876953125,9.630559921264648,-0.08653391897678375,-1.848031759262085
1765542740856024800,-2.37597509765625,9.63118839263916,-0.08664955198764801,-1.8447455167770386
1765542740866034700,-2.36596533203125,9.631157875061035,-0.08974111825227737,-1.8447608947753906
1765542740876044500,-2.35595556640625,9.631794929504395,-0.09208248555660248,-1.8413108587265015
1765542740886054100,-2.34594580078125,9.63214111328125,-0.09430725872516632,-1.8393886089324951
1765542740896064000,-2.33593603515625,9.63204288482666,-0.09639673680067062,-1.8397952318191528
1765542740906073900,-2.325926025390625,9.631660461425781,-0.09625323861837387,-1.8418024778366089
1765542740916053000,-2.315947021484375,9.63150691986084,-0.09625069797039032,-1.8426059484481812
1765542740926093300,-2.30590673828125,9.631109237670898,-0.0958927795290947,-1.8447037935256958
1765542740976111600,-2.255888427734375,9.629118919372559,-0.10351086407899857,-1.8546512126922607
1765542740986121500,-2.24587841796875,9.629237174987793,-0.10413545370101929,-1.8540050983428955
1765542740996131000,-2.235868896484375,9.629018783569336,-0.10546504706144333,-1.8550622463226318
1765542741006141000,-2.225859130859375,9.628884315490723,-0.10700544714927673,-1.8556718826293945
1765542741016150800,-2.21584912109375,9.629167556762695,-0.10640589892864227,-1.854238510131836
1765542741026160400,-2.205839599609375,9.629652976989746,-0.1078169122338295,-1.8516310453414917
1765542741036170200,-2.195829833984375,9.629874229431152,-0.1077309399843216,-1.8504873514175415
1765542741066199600,-2.165800537109375,9.630085945129395,-0.11541815102100372,-1.8489196300506592
1765542741076209200,-2.155790771484375,9.630202293395996,-0.11834600567817688,-1.8481289148330688
1765542741086188500,-2.1458115234375,9.63012981414795,-0.11860351264476776,-1.8484927415847778
1765542741096198100,-2.1358017578125,9.630304336547852,-0.11795420199632645,-1.8476262092590332
1765542741106208000,-2.1257919921875,9.630289077758789,-0.11712799966335297,-1.8477522134780884
1765542741116217900,-2.1157822265625,9.6304292678833,-0.11657379567623138,-1.8470619916915894
1765542741126197000,-2.105802978515625,9.630511283874512,-0.11775459349155426,-1.8465590476989746
1765542741136206800,-2.095793212890625,9.630992889404297,-0.11867830157279968,-1.8439828157424927
