time,seconds_elapsed,bpm
1765542740371000000,-2.861,0
1765542741371000000,-1.861,72
1765542743313000000,0.081,0
1765542744314000000,1.081999755859375,0
1765542745315000000,2.083,0
1765542746316000000,3.084,0
1765542747317000000,4.085,0
1765542748318000000,5.086000244140625,0
1765542761114000000,17.881999755859376,0
1765542762114000000,18.881999755859376,0
1765543009439000000,266.207,0
1765543010357000000,267.125,98
1765543522509000000,779.277,91
1765543523419000000,780.187,97
1765543524420000000,781.188,97
1765543525420000000,782.188,99
1765543526421000000,783.189,98
1765543527408000000,784.176,98
1765543528409000000,785.177,98
1765543672332000000,929.1,98
1765544109459000000,1366.227,96
1765544110384000000,1367.152,96
1765544111384000000,1368.152,96
1765544112384000000,1369.152,99
1765544113386000000,1370.1539997558593,100
1765544114386000000,1371.1539997558593,101
1765544209502000000,1466.2700002441406,101
1765544308260000000,1565.028,98
1765544423441000000,1680.209,86
1765544928306000000,2185.0739997558594,97
1765545585590000000,2842.358000244141,0
1765545586390000000,2843.1580002441406,0
1765545609664000000,2866.432,0
1765545610464000000,2867.232,0
1765545616401000000,2873.169,0
1765545641956000000,2898.724,0
1765545656279000000,2913.047,0
1765545657279000000,2914.047,0
1765545658281000000,2915.049,0
1765546433427000000,3690.195,0
1765546434235000000,3691.003,0
1765546537366000000,3794.1340002441407,93
1765546538253000000,3795.021,98
1765546715712000000,3972.48,0
1765546716513000000,3973.281,107
1765546717313000000,3974.081,107
1765546718236000000,3975.004,107
1765546719236000000,3976.004,108
1765546720237000000,3977.005,107
1765546721238000000,3978.0060002441405,106
1765546804363000000,4061.131,0
1765547305340000000,4562.108,94
1765547306303000000,4563.071,0
1765547307303000000,4564.071,0
1765547308304000000,4565.072,0
1765547309304000000,4566.072,0
1765547310291000000,4567.059,0
1765547311292000000,4568.06,0
1765547312292000000,4569.06,0
1765547313292000000,4570.06,0
1765547314292000000,4571.06,0
1765547315292000000,4572.06,0
1765547316293000000,4573.061,0
1765547317293000000,4574.061,0
1765547318293000000,4575.061,0
1765547320768000000,4577.536,0
1765547321768000000,4578.536,93
1765547322768000000,4579.536,93
1765547323768000000,4580.536,95
1765547324768000000,4581.536,96
1765547325769000000,4582.537,95
1765547326769000000,4583.537,98
1765547328581000000,4585.349,0
1765547329582000000,4586.350000244141,99
1765547330584000000,4587.352,100
1765547331585000000,4588.353,100
1765547332587000000,4589.355,103
1765547333588000000,4590.356,104
1765547334585000000,4591.353,107
1765547335586000000,4592.353999755859,108
1765547336587000000,4593.355,106
1765547337588000000,4594.356,105
1765547338588000000,4595.356,103
1765547339589000000,4596.357,104
1765547340587000000,4597.355,104
1765547341588000000,4598.356,105
1765547342589000000,4599.357,104
1765547343590000000,4600.35800024414,0
1765547344591000000,4601.359,95
1765547345592000000,4602.36,0
1765547346593000000,4603.361,104
1765547347594000000,4604.361999755859,104
1765547348595000000,4605.363,103
1765547349596000000,4606.364,103
1765547482353000000,4739.121,103
1765547483284000000,4740.052,104
1765547484284000000,4741.052,104
1765547485285000000,4742.053,103
1765547486286000000,4743.05400024414,104
1765547487273000000,4744.041,104
1765547488274000000,4745.041999755859,105
1765547494333000000,4751.101,105
1765547495334000000,4752.102000244141,105
1765547496335000000,4753.103,105
1765547497336000000,4754.104,105
1765547498338000000,4755.10599975586,104
1765547499339000000,4756.107,104
1765547500341000000,4757.109,104
1765547501342000000,4758.110000244141,102
1765547502344000000,4759.112,101
1765547503345000000,4760.113,101
1765547504347000000,4761.115,100
1765547505348000000,4762.116,99
1765547506350000000,4763.118000244141,99
1765547507352000000,4764.12,100
1765547509548000000,4766.316,101
1765547510550000000,4767.31800024414,102
1765547511551000000,4768.319,104
1765547512553000000,4769.321,103
1765547513555000000,4770.323,101
1765547514557000000,4771.325,101
1765547515559000000,4772.327,102
1765547516561000000,4773.329,101
1765547517561000000,4774.329,0
1765547518563000000,4775.331,101
1765547519564000000,4776.332,102
1765547520566000000,4777.334000244141,102
1765547521567000000,4778.335,103
1765547522569000000,4779.337,104
1765547523571000000,4780.339,103
1765547524573000000,4781.341,102
1765547525575000000,4782.343,103
1765547526577000000,4783.345,103
1765547527579000000,4784.347,103
1765547528581000000,4785.349,103
1765547529583000000,4786.351,102
1765547531763000000,4788.531,102
1765547532765000000,4789.533,101
1765547533766000000,4790.534000244141,100
1765547534768000000,4791.536,100
1765547535769000000,4792.537,100
1765547536770000000,4793.537999755859,0
1765547537772000000,4794.54,101
1765547706055000000,4962.823,101
1765547707055000000,4963.823,0
1765547708056000000,4964.824,0
1765547709056000000,4965.824,0
1765547710057000000,4966.825,0
1765547711146000000,4967.91399975586,0
1765547712182000000,4968.950000244141,0
1765547719416000000,4976.184,0
1765547720416000000,4977.184,0
1765547721416000000,4978.184,0
1765547722422000000,4979.190000244141,0
1765547723417000000,4980.185,0
1765547724268000000,4981.036,0
1765547725186000000,4981.9539997558595,0
1765547727407000000,4984.175,0
1765547728408000000,4985.176,0
1765547729408000000,4986.176,0
1765547730409000000,4987.177,0
1765547731410000000,4988.17799975586,0
1765547732410000000,4989.17799975586,0
1765547733411000000,4990.179,0
1765547735082000000,4991.849999755859,0
1765547736083000000,4992.851,0
1765547737084000000,4993.852,0
1765547738085000000,4994.853,0
1765547739086000000,4995.8540002441405,0
1765547740087000000,4996.855,0
1765547741088000000,4997.856,0
1765547743057000000,4999.825,0
1765547744058000000,5000.82599975586,0
1765547745060000000,5001.828,0
1765547746060000000,5002.828,0
1765547747061000000,5003.829,0
1765547748062000000,5004.830000244141,0
1765547749063000000,5005.831,0
1765547751541000000,5008.309,0
1765547752542000000,5009.310000244141,0
1765547753532000000,5010.3,0
1765547754533000000,5011.301,0
1765547755534000000,5012.302000244141,0
1765547756535000000,5013.303,0
1765547757536000000,5014.304,0
1765547759425000000,5016.193,0
1765547760426000000,5017.193999755859,0
1765547761428000000,5018.196,0
1765547762428000000,5019.196,0
1765547914253000000,5171.021,0
1765547915253000000,5172.021,103
1765548552533000000,5809.301,0
