time,seconds_elapsed,z,y,x
1766148802904412200,-0.704587890625,0.051312681287527084,-0.0012217304902151227,0.2125810980796814
1766148802934411000,-0.674589111328125,-0.009773843921720982,0.01466076634824276,0.10751228034496307
1766148802944420600,-0.664579345703125,0.028099801391363144,0.03420845419168472,0.0012217304902151227
1766148802954430500,-0.654569580078125,0.02932153269648552,0.019547687843441963,-0.0012217304902151227
1766148802964440300,-0.6445595703125,0.02321287989616394,-0.015882495790719986,0.06475171446800232
1766148802974450000,-0.634550048828125,0.013439035043120384,-0.03298672288656235,0.09040805697441101
1766148803004448800,-0.60455126953125,0.00855211354792118,-0.0354301854968071,-0.09529497474431992
1766148803014458600,-0.594541259765625,-0.010995574295520782,-0.03420845419168472,-0.09896016865968704
1766148803034447600,-0.574552490234375,-0.02076941914856434,-0.02932153269648552,-0.07208210229873657
1766148803114434000,-0.49456591796875,0.028099801391363144,0.00733038317412138,0.018325956538319588
1766148803124413400,-0.484586669921875,0.02687807008624077,0.004886921960860491,0.021991148591041565
1766148803144433000,-0.464567138671875,0.018325956538319588,0.015882495790719986,0.012217304669320583
1766148803174431700,-0.434568359375,0.013439035043120384,0.019547687843441963,-0.0354301854968071
1766148803184441300,-0.42455859375,0.012217304669320583,0.02076941914856434,-0.03787364438176155
1766148803194420700,-0.414579345703125,0.012217304669320583,0.02076941914856434,-0.04153883829712868
1766148803204430600,-0.4045693359375,0.00733038317412138,0.015882495790719986,-0.02932153269648552
1766148803214409700,-0.39459033203125,0,0.00855211354792118,-0.004886921960860491
1766148803224450000,-0.384550048828125,0.00366519158706069,0.00366519158706069,0.006108652334660292
1766148803254479400,-0.354520751953125,0.00733038317412138,0,0.00855211354792118
1766148803264489000,-0.344510986328125,0.004886921960860491,0.0024434609804302454,0.004886921960860491
1766148803274498800,-0.334501220703125,0.00366519158706069,0.0024434609804302454,-0.00366519158706069
1766148803284478000,-0.32452197265625,0.00366519158706069,-0.00366519158706069,-0.0024434609804302454
1766148803294487800,-0.31451220703125,0.0024434609804302454,-0.00366519158706069,-0.0024434609804302454
1766148803304497700,-0.30450244140625,-0.00366519158706069,-0.006108652334660292,-0.006108652334660292
1766148803324486700,-0.284513427734375,-0.004886921960860491,-0.018325956538319588,0.009773843921720982
1766148803334465800,-0.2745341796875,-0.0012217304902151227,-0.02932153269648552,0.01710422709584236
1766148803404503800,-0.20449609375,0.012217304669320583,-0.0024434609804302454,0.025656340643763542
1766148803424523300,-0.184476806640625,0.01710422709584236,-0.0012217304902151227,0.00855211354792118
1766148803434502400,-0.17449755859375,0.00733038317412138,-0.00366519158706069,0.0012217304902151227
1766148803464531700,-0.14446826171875,0,-0.024434609338641167,0.013439035043120384
1766148803494500000,-0.1145,0.021991148591041565,-0.030543262138962746,-0.00733038317412138
1766148803514489000,-0.094510986328125,0.024434609338641167,-0.00733038317412138,-0.01710422709584236
